Estación,Variable,Mes,Valor,provincia,altura,nro,oaci,latitud,longitud,region
jachal,nubosidad_octavos,ene,3.0,SAN JUAN,1175.0,87305.0,SAMJ,-30.216666666666665,-68.73333333333333,Cuyo
jachal,precipitacion_mm,ene,18.6,SAN JUAN,1175.0,87305.0,SAMJ,-30.216666666666665,-68.73333333333333,Cuyo
jachal,frecuencia_dias_precipitacion_gt_1mm,ene,2.9,SAN JUAN,1175.0,87305.0,SAMJ,-30.216666666666665,-68.73333333333333,Cuyo
san_juan_aero,temperatura_c,ene,27.3,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Cuyo
san_juan_aero,temperatura_maxima_c,ene,35.1,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Cuyo
san_juan_aero,temperatura_minima_c,ene,19.8,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Cuyo
san_juan_aero,humedad_relativa_porcentaje,ene,43.0,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Cuyo
san_juan_aero,velocidad_viento_kmh,ene,15.3,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Cuyo
san_juan_aero,nubosidad_octavos,ene,2.8,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Cuyo
san_juan_aero,precipitacion_mm,ene,17.4,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Cuyo
san_juan_aero,frecuencia_dias_precipitacion_gt_1mm,ene,2.8,SAN JUAN,598.0,87311.0,SANU,-31.566666666666666,-68.41666666666667,Cuyo
chamical_aero,temperatura_c,ene,27.0,LA RIOJA,461.0,87320.0,SACT,-30.333333333333332,-66.28333333333333,NOA
chamical_aero,temperatura_maxima_c,ene,33.8,LA RIOJA,461.0,87320.0,SACT,-30.333333333333332,-66.28333333333333,NOA
chamical_aero,temperatura_minima_c,ene,20.6,LA RIOJA,461.0,87320.0,SACT,-30.333333333333332,-66.28333333333333,NOA
chamical_aero,humedad_relativa_porcentaje,ene,58.3,LA RIOJA,461.0,87320.0,SACT,-30.333333333333332,-66.28333333333333,NOA
chamical_aero,velocidad_viento_kmh,ene,8.4,LA RIOJA,461.0,87320.0,SACT,-30.333333333333332,-66.28333333333333,NOA
chamical_aero,nubosidad_octavos,ene,3.5,LA RIOJA,461.0,87320.0,SACT,-30.333333333333332,-66.28333333333333,NOA
chamical_aero,precipitacion_mm,ene,93.4,LA RIOJA,461.0,87320.0,SACT,-30.333333333333332,-66.28333333333333,NOA
chamical_aero,frecuencia_dias_precipitacion_gt_1mm,ene,5.8,LA RIOJA,461.0,87320.0,SACT,-30.333333333333332,-66.28333333333333,NOA
villa_dolores_aero,temperatura_c,ene,25.4,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Pampeana
villa_dolores_aero,temperatura_maxima_c,ene,32.7,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Pampeana
villa_dolores_aero,temperatura_minima_c,ene,18.4,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Pampeana
villa_dolores_aero,humedad_relativa_porcentaje,ene,58.6,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Pampeana
villa_dolores_aero,velocidad_viento_kmh,ene,10.9,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Pampeana
villa_dolores_aero,nubosidad_octavos,ene,3.3,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Pampeana
villa_dolores_aero,precipitacion_mm,ene,111.3,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Pampeana
villa_dolores_aero,frecuencia_dias_precipitacion_gt_1mm,ene,8.5,CORDOBA,569.0,87328.0,SAOD,-31.95,-65.13333333333334,Pampeana
cordoba_aero,temperatura_c,ene,23.5,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,temperatura_maxima_c,ene,29.9,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,temperatura_minima_c,ene,17.5,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,humedad_relativa_porcentaje,ene,68.1,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,velocidad_viento_kmh,ene,12.6,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,nubosidad_octavos,ene,3.8,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,precipitacion_mm,ene,121.9,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_aero,frecuencia_dias_precipitacion_gt_1mm,ene,8.5,CORDOBA,495.0,87344.0,SACO,-31.283333333333335,-64.2,Pampeana
cordoba_observatorio,temperatura_c,ene,24.7,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,temperatura_maxima_c,ene,31.2,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,temperatura_minima_c,ene,18.9,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,humedad_relativa_porcentaje,ene,65.1,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,velocidad_viento_kmh,ene,8.5,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,nubosidad_octavos,ene,3.5,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,precipitacion_mm,ene,121.6,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
cordoba_observatorio,frecuencia_dias_precipitacion_gt_1mm,ene,8.8,CORDOBA,425.0,87345.0,SACK,-31.416666666666668,-64.18333333333334,Pampeana
pilar_observatorio,temperatura_c,ene,23.7,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,temperatura_maxima_c,ene,30.1,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,temperatura_minima_c,ene,18.0,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,humedad_relativa_porcentaje,ene,69.7,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,velocidad_viento_kmh,ene,,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,nubosidad_octavos,ene,3.4,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,precipitacion_mm,ene,112.5,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
pilar_observatorio,frecuencia_dias_precipitacion_gt_1mm,ene,7.9,CORDOBA,338.0,87349.0,SACI,-31.666666666666668,-63.86666666666667,Pampeana
sauce_viejo_aero,temperatura_c,ene,25.7,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,temperatura_maxima_c,ene,31.5,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,temperatura_minima_c,ene,20.1,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,humedad_relativa_porcentaje,ene,68.5,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,velocidad_viento_kmh,ene,12.3,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,nubosidad_octavos,ene,2.9,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,precipitacion_mm,ene,98.7,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
sauce_viejo_aero,frecuencia_dias_precipitacion_gt_1mm,ene,6.3,SANTA FE,18.0,87371.0,SAAV,-31.7,-60.8,Pampeana
parana_aero,temperatura_c,ene,25.0,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,temperatura_maxima_c,ene,31.2,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,temperatura_minima_c,ene,19.4,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,humedad_relativa_porcentaje,ene,66.3,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,velocidad_viento_kmh,ene,11.9,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,nubosidad_octavos,ene,3.0,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,precipitacion_mm,ene,112.2,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
parana_aero,frecuencia_dias_precipitacion_gt_1mm,ene,6.7,ENTRE RIOS,78.0,87374.0,SAAP,-31.783333333333335,-60.483333333333334,NEA
monte_caseros_aero,temperatura_c,ene,26.2,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,temperatura_maxima_c,ene,32.4,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,temperatura_minima_c,ene,20.6,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,humedad_relativa_porcentaje,ene,68.4,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,velocidad_viento_kmh,ene,11.2,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,nubosidad_octavos,ene,3.3,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,precipitacion_mm,ene,157.4,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
monte_caseros_aero,frecuencia_dias_precipitacion_gt_1mm,ene,7.4,CORRIENTES,54.0,87393.0,SARM,-30.25,-57.63333333333333,NEA
concordia_aero,temperatura_c,ene,25.6,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,temperatura_maxima_c,ene,31.9,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,temperatura_minima_c,ene,19.5,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,humedad_relativa_porcentaje,ene,65.4,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,velocidad_viento_kmh,ene,,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,nubosidad_octavos,ene,2.9,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,precipitacion_mm,ene,140.1,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
concordia_aero,frecuencia_dias_precipitacion_gt_1mm,ene,6.8,ENTRE RIOS,37.0,87395.0,SAAC,-31.3,-58.0,NEA
san_martin_mza,temperatura_c,ene,25.2,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,temperatura_maxima_c,ene,32.9,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,temperatura_minima_c,ene,18.3,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,humedad_relativa_porcentaje,ene,53.5,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,velocidad_viento_kmh,ene,,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,nubosidad_octavos,ene,2.7,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,precipitacion_mm,ene,48.0,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
san_martin_mza,frecuencia_dias_precipitacion_gt_1mm,ene,5.3,MENDOZA,653.0,87416.0,SAMI,-33.06666666666667,-68.45,Cuyo
mendoza_aero,temperatura_c,ene,25.9,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,temperatura_maxima_c,ene,32.8,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,temperatura_minima_c,ene,19.3,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,humedad_relativa_porcentaje,ene,48.4,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,velocidad_viento_kmh,ene,,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,nubosidad_octavos,ene,3.3,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,precipitacion_mm,ene,47.2,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_aero,frecuencia_dias_precipitacion_gt_1mm,ene,4.5,MENDOZA,704.0,87418.0,SAME,-32.833333333333336,-68.78333333333333,Cuyo
mendoza_observatorio,temperatura_c,ene,24.4,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,temperatura_maxima_c,ene,30.7,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,temperatura_minima_c,ene,18.3,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,humedad_relativa_porcentaje,ene,54.3,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,velocidad_viento_kmh,ene,,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,nubosidad_octavos,ene,3.2,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,precipitacion_mm,ene,39.6,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
mendoza_observatorio,frecuencia_dias_precipitacion_gt_1mm,ene,4.9,MENDOZA,827.0,87420.0,SAMK,-32.88333333333333,-68.86666666666666,Cuyo
san_luis_aero,temperatura_c,ene,24.8,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,temperatura_maxima_c,ene,31.6,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,temperatura_minima_c,ene,18.3,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,humedad_relativa_porcentaje,ene,52.9,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,velocidad_viento_kmh,ene,17.4,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,nubosidad_octavos,ene,3.5,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,precipitacion_mm,ene,115.3,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
san_luis_aero,frecuencia_dias_precipitacion_gt_1mm,ene,8.3,SAN LUIS,713.0,87436.0,SAOU,-33.266666666666666,-66.35,Cuyo
villa_reynolds_aero,temperatura_c,ene,23.3,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,temperatura_maxima_c,ene,31.2,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,temperatura_minima_c,ene,15.5,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,humedad_relativa_porcentaje,ene,66.9,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,velocidad_viento_kmh,ene,12.7,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,nubosidad_octavos,ene,3.6,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,precipitacion_mm,ene,102.8,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
villa_reynolds_aero,frecuencia_dias_precipitacion_gt_1mm,ene,8.4,SAN LUIS,486.0,87448.0,SAOR,-33.71666666666667,-65.36666666666666,Cuyo
rio_cuarto_aero,temperatura_c,ene,23.0,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,temperatura_maxima_c,ene,29.1,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,temperatura_minima_c,ene,17.6,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,humedad_relativa_porcentaje,ene,66.7,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,velocidad_viento_kmh,ene,18.0,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,nubosidad_octavos,ene,3.3,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,precipitacion_mm,ene,135.4,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
rio_cuarto_aero,frecuencia_dias_precipitacion_gt_1mm,ene,8.4,CORDOBA,421.0,87453.0,SAOC,-33.083333333333336,-64.26666666666667,Pampeana
marcos_juarez_aero,temperatura_c,ene,23.5,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,temperatura_maxima_c,ene,30.4,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,temperatura_minima_c,ene,17.2,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,humedad_relativa_porcentaje,ene,75.4,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,velocidad_viento_kmh,ene,,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,nubosidad_octavos,ene,3.1,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,precipitacion_mm,ene,114.4,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
marcos_juarez_aero,frecuencia_dias_precipitacion_gt_1mm,ene,6.2,CORDOBA,114.0,87467.0,SAOM,-32.666666666666664,-62.15,Pampeana
venado_tuerto_aero,temperatura_c,ene,23.0,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,temperatura_maxima_c,ene,29.7,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,temperatura_minima_c,ene,16.6,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,humedad_relativa_porcentaje,ene,76.5,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,velocidad_viento_kmh,ene,,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,nubosidad_octavos,ene,2.9,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,precipitacion_mm,ene,112.6,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
venado_tuerto_aero,frecuencia_dias_precipitacion_gt_1mm,ene,7.0,SANTA FE,112.0,87468.0,SAFV,-33.666666666666664,-61.95,Pampeana
el_trebol,temperatura_c,ene,23.9,,,,,,,
el_trebol,temperatura_maxima_c,ene,30.7,,,,,,,
el_trebol,temperatura_minima_c,ene,17.4,,,,,,,
el_trebol,humedad_relativa_porcentaje,ene,70.6,,,,,,,
el_trebol,velocidad_viento_kmh,ene,9.3,,,,,,,
el_trebol,nubosidad_octavos,ene,3.3,,,,,,,
el_trebol,precipitacion_mm,ene,123.8,,,,,,,
el_trebol,frecuencia_dias_precipitacion_gt_1mm,ene,6.5,,,,,,,
rosario_aero,temperatura_c,ene,24.8,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,temperatura_maxima_c,ene,30.9,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,temperatura_minima_c,ene,18.7,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,humedad_relativa_porcentaje,ene,67.8,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,velocidad_viento_kmh,ene,12.4,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,nubosidad_octavos,ene,3.2,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,precipitacion_mm,ene,120.7,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
rosario_aero,frecuencia_dias_precipitacion_gt_1mm,ene,6.4,SANTA FE,25.0,87480.0,SAAR,-32.9,-60.766666666666666,Pampeana
gualeguaychu_aero,temperatura_c,ene,24.9,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,temperatura_maxima_c,ene,31.2,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,temperatura_minima_c,ene,18.8,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,humedad_relativa_porcentaje,ene,67.5,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,velocidad_viento_kmh,ene,11.4,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,nubosidad_octavos,ene,3.1,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,precipitacion_mm,ene,130.3,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
gualeguaychu_aero,frecuencia_dias_precipitacion_gt_1mm,ene,6.3,ENTRE RIOS,23.0,87497.0,SAAG,-33.0,-58.6,NEA
malargue_aero,temperatura_c,ene,20.6,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,temperatura_maxima_c,ene,29.1,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,temperatura_minima_c,ene,11.6,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,humedad_relativa_porcentaje,ene,43.8,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,velocidad_viento_kmh,ene,10.4,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,nubosidad_octavos,ene,2.6,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,precipitacion_mm,ene,22.7,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
malargue_aero,frecuencia_dias_precipitacion_gt_1mm,ene,3.0,MENDOZA,1425.0,87506.0,SAMM,-35.46666666666667,-69.58333333333333,Cuyo
san_rafael_aero,temperatura_c,ene,23.8,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,temperatura_maxima_c,ene,31.8,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,temperatura_minima_c,ene,15.8,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,humedad_relativa_porcentaje,ene,50.0,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,velocidad_viento_kmh,ene,10.9,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,nubosidad_octavos,ene,2.5,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,precipitacion_mm,ene,54.2,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
san_rafael_aero,frecuencia_dias_precipitacion_gt_1mm,ene,5.4,MENDOZA,748.0,87509.0,SAMR,-34.583333333333336,-68.4,Cuyo
general_pico_aero,temperatura_c,ene,23.8,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,temperatura_maxima_c,ene,30.9,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,temperatura_minima_c,ene,17.1,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,humedad_relativa_porcentaje,ene,63.6,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,velocidad_viento_kmh,ene,,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,nubosidad_octavos,ene,3.1,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,precipitacion_mm,ene,106.6,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
general_pico_aero,frecuencia_dias_precipitacion_gt_1mm,ene,7.3,LA PAMPA,145.0,87532.0,SAZG,-35.68333333333333,-63.75,Pampeana
laboulaye_aero,temperatura_c,ene,23.2,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,temperatura_maxima_c,ene,30.4,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,temperatura_minima_c,ene,16.9,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,humedad_relativa_porcentaje,ene,69.9,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,velocidad_viento_kmh,ene,10.9,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,nubosidad_octavos,ene,3.0,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,precipitacion_mm,ene,130.0,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
laboulaye_aero,frecuencia_dias_precipitacion_gt_1mm,ene,7.5,CORDOBA,137.0,87534.0,SAOL,-34.11666666666667,-63.36666666666667,Pampeana
