estacion,provincia,region,oaci,latitud,longitud,altura,nro,frecuencia_dias_precipitacion_gt_1mm_anual_amplitud,frecuencia_dias_precipitacion_gt_1mm_anual_cv,frecuencia_dias_precipitacion_gt_1mm_anual_max,frecuencia_dias_precipitacion_gt_1mm_anual_media,frecuencia_dias_precipitacion_gt_1mm_anual_min,frecuencia_dias_precipitacion_gt_1mm_anual_std,frecuencia_dias_precipitacion_gt_1mm_anual_total,humedad_relativa_porcentaje_anual_amplitud,humedad_relativa_porcentaje_anual_cv,humedad_relativa_porcentaje_anual_max,humedad_relativa_porcentaje_anual_media,humedad_relativa_porcentaje_anual_min,humedad_relativa_porcentaje_anual_std,humedad_relativa_porcentaje_anual_total,nubosidad_octavos_anual_amplitud,nubosidad_octavos_anual_cv,nubosidad_octavos_anual_max,nubosidad_octavos_anual_media,nubosidad_octavos_anual_min,nubosidad_octavos_anual_std,nubosidad_octavos_anual_total,precipitacion_mm_anual_amplitud,precipitacion_mm_anual_cv,precipitacion_mm_anual_max,precipitacion_mm_anual_media,precipitacion_mm_anual_min,precipitacion_mm_anual_std,precipitacion_mm_anual_total,temperatura_anual_amplitud,temperatura_anual_cv,temperatura_anual_max,temperatura_anual_media,temperatura_anual_min,temperatura_anual_std,temperatura_anual_total,temperatura_maxima_c_anual_amplitud,temperatura_maxima_c_anual_cv,temperatura_maxima_c_anual_max,temperatura_maxima_c_anual_media,temperatura_maxima_c_anual_min,temperatura_maxima_c_anual_std,temperatura_maxima_c_anual_total,temperatura_minima_c_anual_amplitud,temperatura_minima_c_anual_cv,temperatura_minima_c_anual_max,temperatura_minima_c_anual_media,temperatura_minima_c_anual_min,temperatura_minima_c_anual_std,temperatura_minima_c_anual_total
coronel_pringles_aero,BUENOS AIRES,PAMPEANA,SAZP,-38.0,-61.33,247.0,87751.0,4.3,0.2393090410936763,7.6,5.658333333333334,3.3,1.3540903241883853,67.9,18.299999999999997,0.0849037711042143,79.5,71.39166666666667,61.2,6.061421725415033,856.7,1.0,0.09789002725707834,4.3,3.858333333333333,3.3,0.37769235516689387,46.3,70.7,0.3907161545322178,93.2,62.775000000000006,22.5,24.527206600759975,753.3000000000001,15.3,0.40076918648484067,21.5,13.65,6.2,5.470499395518075,163.8,16.8,0.28810981012285536,29.3,20.733333333333334,12.5,5.9734767298805345,248.8,12.6,0.6303037154729411,13.7,7.2250000000000005,1.1,4.553944344292,86.7
coronel_suarez_aero,BUENOS AIRES,Pampeana,SAZC,-37.45,-61.8833,233.0,87637.0,4.3,0.315525296953749,7.0,5.2,2.7,1.6407315441594947,57.2,20.6,0.09163214505287917,81.5,72.50909090909092,60.9,6.644163535834221,797.6,0.9000000000000004,0.08871473004855666,4.4,3.9745454545454546,3.5,0.35260072706571793,43.72,70.1,0.424950392233851,94.2,62.98181818181818,24.1,26.764148339964724,692.8,14.5,0.4004376429558502,21.3,13.143636363636363,6.8,5.263206765323347,144.57999999999998,16.5,0.2854630377299913,29.0,20.19090909090909,12.5,5.763758243621006,222.1,13.4,0.7185777751385383,13.8,6.463636363636363,0.4,4.644625437486369,71.1
corrientes_aero,CORRIENTES,NEA,SARC,-27.4333,-58.75,62.0,87166.0,5.200000000000001,0.2877341754502445,8.3,6.258333333333333,3.1,1.8007363813594466,75.1,11.900000000000006,0.055484078440672345,80.4,74.125,68.5,4.1127573144148375,889.5,1.0999999999999996,0.08622914686345386,4.3,3.6,3.2,0.3104249287084339,43.2,152.60000000000002,0.48580535422904825,184.8,121.25833333333333,32.2,58.907947578224004,1455.1,11.7,0.19507986577373868,26.9,21.375,15.2,4.169832130913664,256.5,11.8,0.15363116390415782,33.0,27.34166666666667,21.2,4.200532073079516,328.1,11.200000000000001,0.24303751053584746,21.6,16.349999999999998,10.4,3.9736632972611057,196.2
dolores_aero,BUENOS AIRES,Pampeana,SAZD,-36.3167,-57.7167,9.0,87648.0,2.4000000000000004,0.13754005416427134,7.4,6.141666666666667,5.0,0.8447251659922331,73.7,14.100000000000009,0.060203190967558634,85.2,79.19166666666666,71.1,4.7675910313725804,950.3,1.0,0.10642045969362432,4.0,3.5500000000000003,3.0,0.37779263191236634,42.6,50.5,0.2122912461055647,109.2,82.21666666666667,58.7,17.453878617312512,986.6,13.8,0.3281733673497473,21.8,15.058333333333332,8.0,4.941743956674944,180.7,14.9,0.2505633790489249,28.5,21.25,13.6,5.324471804789654,255.0,11.600000000000001,0.43337241973835466,15.4,9.674999999999999,3.8,4.192878160968581,116.1
el_bolson_aero,RIO NEGRO,Patagonia,SAVB,-41.95,-71.5333,326.0,87800.0,9.8,0.4649367667958494,13.6,7.875,3.8,3.661377038517314,94.5,24.599999999999994,0.12888992489833317,83.8,72.14166666666667,59.2,9.298333998707252,865.6999999999999,2.4999999999999996,0.18329283165940347,5.6,4.366666666666666,3.1,0.8003786982460617,52.4,142.29999999999998,0.6507012537473128,173.1,75.46666666666667,30.8,49.10625461613054,905.6,13.799999999999999,0.49211798004895285,17.4,10.15,3.6,4.994997497496872,121.80000000000001,16.9,0.36083661976662595,25.7,17.333333333333332,8.8,6.254501409288182,208.0,8.3,0.8250263761303087,7.9,3.6166666666666667,-0.4,2.983845393671283,43.4
el_calafate_aero,SANTA CRUZ,Patagonia,SAWC,-50.2833,-72.05,204.0,87904.0,2.4,0.30739271281755987,3.8,2.6166666666666667,1.4,0.8043442652059484,31.4,31.800000000000004,0.19746046134072257,78.4,62.19166666666666,46.6,12.280395191548436,746.3,0.5,0.03130391666619644,4.8,4.483333333333333,4.3,0.14034589305344738,53.8,13.4,0.31951202186598826,20.3,13.4,6.9,4.281461093004243,160.8,13.3,0.667275751783604,13.9,7.433333333333334,0.6,4.9600830882581235,89.2,14.0,0.40848407901581024,19.2,12.700000000000001,5.2,5.18774780350079,152.4,11.600000000000001,2.8242570578806583,7.2,1.4916666666666665,-4.4,4.212850111338648,17.9
el_palomar_aero,BUENOS AIRES,Pampeana,SADP,-34.6,-58.6,12.0,87571.0,2.8999999999999995,0.16678039664522423,7.3,5.821666666666666,4.4,0.9709398758029469,69.86,16.599999999999994,0.07539963661070999,82.1,74.075,65.5,5.585228081938342,888.9,1.0,0.10056655062636256,4.2,3.6750000000000003,3.2,0.36958207355188244,44.1,61.8,0.2662625043675128,116.3,91.39333333333333,54.5,24.33461781582822,1096.72,14.400000000000002,0.30202462363542176,24.1,17.008333333333333,9.7,5.136935473665798,204.1,13.78,0.22033672888778436,29.66,22.459999999999997,15.88,4.948762930819636,269.52,13.159999999999998,0.37418124645255196,19.24,12.561666666666667,6.08,4.700340090854807,150.74
el_trebol,SANTA FE,PAMPEANA,,-32.2,-61.72,96.0,87447.0,5.8,0.39763458515041344,8.0,5.2250000000000005,2.2,2.0776407074109104,62.7,12.300000000000011,0.0620599066473098,78.4,72.36666666666666,66.1,4.491068577710319,868.4,0.8999999999999995,0.0920522028679749,4.1,3.5416666666666665,3.2,0.3260182184907444,42.5,140.7,0.5912196456973748,160.0,82.01666666666667,19.3,48.48986460794636,984.2,14.299999999999999,0.29357819668381324,23.9,17.25,9.6,5.064223892795779,207.0,13.8,0.20254776050067064,30.7,24.266666666666666,16.9,4.915158988149607,291.2,13.599999999999998,0.44001270167641054,17.4,11.075000000000001,3.8,4.873140671066247,132.9
esquel_aero,CHUBUT,Patagonia,SAVE,-42.9,-71.1333,797.0,87803.0,6.1000000000000005,0.41678642487356843,8.8,5.325,2.7,2.219387712451752,63.9,28.000000000000007,0.17971161588398674,75.4,60.275,47.4,10.8321176474073,723.3,1.4999999999999996,0.12492566160508131,4.6,3.8666666666666667,3.1,0.4830458915396477,46.4,60.8,0.5445631837859881,81.1,39.38333333333333,20.3,21.446713388104833,472.59999999999997,13.700000000000001,0.5734338607413002,15.4,8.6,1.7,4.931531202375181,103.2,16.1,0.3936495186361658,22.3,14.566666666666668,6.2,5.734161321466816,174.8,11.0,1.29419839860413,8.6,3.0,-2.4,3.8825951958123905,36.0
estacion_virtual_0,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-80.0,-61.0,109.0,,3.8000000000000003,0.3034530283839474,5.45,3.4125,1.65,1.0355334593602206,40.95,1.9849000000000103,0.005946245752850015,96.4338,95.39269999999999,94.4489,0.5672284372278956,1144.7124,1.9538000000000002,0.1125825315318707,6.3569,5.155288888888889,4.4031,0.5803954738892361,46.397600000000004,11.7467,0.24115456578698405,19.3673,13.103066666666665,7.6206,3.159864352477904,157.2368,32.3203,-0.3921823740301473,-10.7765,-30.280683333333332,-43.0968,11.87555027692178,-363.3682,30.874599999999997,-0.4089324112147242,-9.145,-27.7824,-40.0196,11.361123821331953,-333.3888,33.236399999999996,-0.36832386649439797,-12.8451,-32.98283333333333,-46.0815,12.148364701273644,-395.794
estacion_virtual_1,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-80.0,-60.5,108.0,,4.1,0.32163634819995673,5.55,3.329166666666666,1.45,1.070781009215689,39.949999999999996,1.8384999999999962,0.005706481217495559,96.4075,95.40891666666666,94.569,0.5444491909399323,1144.907,1.9538000000000002,0.1125825315318707,6.3569,5.155288888888889,4.4031,0.5803954738892361,46.397600000000004,11.593499999999999,0.24210829742226003,18.965,12.772166666666665,7.3715,3.0922475260600084,153.266,32.2898,-0.39280308287515997,-10.7161,-30.182791666666663,-43.0059,11.855893616445353,-362.1935,30.8378,-0.40973346716323855,-9.0786,-27.66819166666667,-39.9164,11.336584101720359,-332.0183,33.2206,-0.36869008164967393,-12.7943,-32.90499166666667,-46.0149,12.131744064265174,-394.8599
estacion_virtual_10,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-80.0,-48.0,113.0,,2.9,0.2552518351714649,4.55,2.9958333333333336,1.65,0.7646919562011802,35.95,2.764399999999995,0.008991587481413285,93.4075,92.40249999999999,90.6431,0.8308451622512909,1108.83,2.4226,0.16151289250168846,6.978,5.3675,4.5554,0.8669204505028127,48.3075,6.737500000000001,0.1669039802892699,14.9989,11.10295,8.2614,1.8531265479527492,133.2354,24.1564,-0.3433789138229122,-11.1737,-25.58128333333333,-35.3301,8.784073285196166,-306.9754,22.9608,-0.35939030847209796,-9.516,-23.308533333333333,-32.4768,8.376860984698844,-279.7024,24.866699999999998,-0.31868741787685706,-13.2773,-28.167291666666667,-38.144,8.976561449834314,-338.0075
estacion_virtual_100,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-76.0,-68.0,85.0,,4.700000000000001,0.20645222582372755,9.8,7.091666666666666,5.1,1.4640903681332678,85.1,3.460899999999995,0.013093647513609252,91.1137,89.65863333333334,87.6528,1.1739585414186038,1075.9036,1.593,0.09929083769777156,7.1084,6.067955555555555,5.5154,0.6024923902239578,54.611599999999996,23.083399999999997,0.25813924904150337,39.7313,24.81351666666667,16.6479,6.405342558412162,297.7622,19.721000000000004,-0.31190201378327465,-11.2358,-23.359708333333334,-30.9568,7.2859400705566095,-280.3165,18.4122,-0.3291063768647894,-9.3009,-20.675175,-27.7131,6.804331935295472,-248.1021,20.137,-0.2812824470952806,-13.8419,-26.260275000000004,-33.9789,7.386554413395021,-315.12330000000003
estacion_virtual_1000,San Juan,Cuyo,VIRTUAL,-31.0,-69.0,2058.0,,4.1000000000000005,0.8382985178834915,4.4,1.5791666666666668,0.3,1.3238130761576805,18.950000000000003,15.7303,0.15202088703969996,49.0167,40.186508333333336,33.2864,6.1091886438616285,482.23810000000003,1.2690000000000001,0.13076899687651553,3.2562,2.504983333333333,1.9872,0.32757415769239007,30.0598,33.5209,0.9571558196468665,35.7031,11.219708333333335,2.1822,10.739009125990446,134.6365,14.9624,0.3415281260580796,23.2891,15.999375,8.3267,5.464236561850488,191.9925,12.8748,0.1960021526702077,30.3326,24.242024999999998,17.4578,4.751489085084992,290.9043,14.0374,0.5627685579557739,16.1557,9.000658333333334,2.1183,5.065287510902619,108.0079
estacion_virtual_1001,San Juan,Cuyo,VIRTUAL,-31.0,-68.5,572.0,,4.1000000000000005,0.8382985178834915,4.4,1.5791666666666668,0.3,1.3238130761576805,18.950000000000003,15.7303,0.15202088703969996,49.0167,40.186508333333336,33.2864,6.1091886438616285,482.23810000000003,1.2690000000000001,0.13076899687651553,3.2562,2.504983333333333,1.9872,0.32757415769239007,30.0598,33.5209,0.9571558196468665,35.7031,11.219708333333335,2.1822,10.739009125990446,134.6365,14.9624,0.3415281260580796,23.2891,15.999375,8.3267,5.464236561850488,191.9925,12.8748,0.1960021526702077,30.3326,24.242024999999998,17.4578,4.751489085084992,290.9043,14.0374,0.5627685579557739,16.1557,9.000658333333334,2.1183,5.065287510902619,108.0079
estacion_virtual_1002,San Juan,Cuyo,VIRTUAL,-31.0,-68.0,538.0,,5.75,0.8764790289650334,6.1,2.25,0.35,1.9720778151713252,27.0,20.9625,0.16674906970617542,55.1614,43.64515,34.1989,7.277788159686482,523.7418,1.4623000000000004,0.16481194004913066,3.5268,2.7602583333333333,2.0645,0.4549235309534466,33.1231,36.6199,0.9369197098999598,38.7307,12.867408333333332,2.1108,12.05572848283099,154.4089,17.4846,0.3318941201867159,27.6513,19.316475,10.1667,6.411024475233693,231.7977,15.859199999999998,0.2112529845983933,35.2067,27.746008333333332,19.3475,5.861427071108559,332.9521,16.5444,0.4961732659067492,20.1769,12.089799999999999,3.6325,5.998635550159416,145.0776
estacion_virtual_1003,San Juan,Cuyo,VIRTUAL,-31.0,-67.5,522.0,,8.850000000000001,0.8217936045785982,9.3,3.9333333333333336,0.45,3.232388178009153,47.2,22.3788,0.15558242837885458,63.6971,51.49098333333333,41.3183,8.011092226615128,617.8918,1.4623000000000004,0.16481194004913066,3.5268,2.7602583333333333,2.0645,0.4549235309534466,33.1231,54.0256,0.8822203058162725,57.096,22.271291666666666,3.0704,19.648185745090068,267.2555,16.3219,0.3454558954043139,25.0724,17.281408333333335,8.7505,5.969964389639239,207.3769,14.878599999999999,0.21773552621700612,32.1887,25.17419166666667,17.3101,5.481315869629437,302.0903,15.071200000000001,0.5183117008056963,17.8822,10.5391,2.811,5.462538845961314,126.4692
estacion_virtual_1004,La Rioja,NOA,VIRTUAL,-31.0,-67.0,537.0,,10.200000000000001,0.7867181532213423,10.8,4.816666666666667,0.6,3.7893591046827995,57.800000000000004,24.268699999999995,0.16755460605268874,66.5029,53.5743,42.2342,8.976620731048563,642.8916,1.5969000000000002,0.1697771336726988,3.8845,3.02315,2.2876,0.5132617416626194,36.2778,71.5267,0.8609574555524226,75.4625,32.000075,3.9358,27.550703149486694,384.0009,16.559599999999996,0.3376329383690298,25.7613,18.016158333333333,9.2017,6.082848476205016,216.19389999999999,15.648,0.22571721839388775,32.9692,25.697941666666665,17.3212,5.800467911448387,308.3753,15.351999999999999,0.4889994315961363,18.7049,11.422883333333333,3.3529,5.585783457188978,137.0746
estacion_virtual_1005,La Rioja,NOA,VIRTUAL,-31.0,-66.5,445.0,,10.9,0.7369719710278807,11.65,5.704166666666667,0.75,4.203810951404869,68.45,25.265699999999995,0.17135785883145707,68.9498,55.816158333333334,43.6841,9.56453738019759,669.7939,1.5969000000000002,0.1697771336726988,3.8845,3.02315,2.2876,0.5132617416626194,36.2778,86.90429999999999,0.8400689978021119,92.2508,41.02076666666667,5.3465,34.460274342740945,492.2492,16.5775,0.3263698276797354,26.3518,18.700833333333332,9.7743,6.103387752467451,224.41,15.988599999999998,0.22714419594962626,33.4976,26.15619166666667,17.509,5.941227125229315,313.8743,15.2327,0.4560757879502014,19.3004,12.195075000000001,4.0677,5.561878439736803,146.3409
estacion_virtual_1006,La Rioja,NOA,VIRTUAL,-31.0,-66.0,388.0,,10.9,0.7369719710278807,11.65,5.704166666666667,0.75,4.203810951404869,68.45,25.265699999999995,0.17135785883145707,68.9498,55.816158333333334,43.6841,9.56453738019759,669.7939,1.4787000000000003,0.12240035824229521,4.6043,3.7682583333333333,3.1256,0.4612361699495143,45.2191,86.90429999999999,0.8400689978021119,92.2508,41.02076666666667,5.3465,34.460274342740945,492.2492,16.5775,0.3263698276797354,26.3518,18.700833333333332,9.7743,6.103387752467451,224.41,15.988599999999998,0.22714419594962626,33.4976,26.15619166666667,17.509,5.941227125229315,313.8743,15.2327,0.4560757879502014,19.3004,12.195075000000001,4.0677,5.561878439736803,146.3409
estacion_virtual_1007,Córdoba,Pampeana,VIRTUAL,-31.0,-65.5,399.0,,11.1,0.6916599993403552,12.0,6.3999999999999995,0.9,4.4266239957782725,76.8,24.679300000000005,0.17457084272122236,67.2001,54.637258333333335,42.5208,9.53807223122713,655.6471,1.4787000000000003,0.12240035824229521,4.6043,3.7682583333333333,3.1256,0.4612361699495143,45.2191,105.449,0.8016407217658745,112.1507,51.77384166666667,6.7017,41.504019802258775,621.2861,16.0571,0.29100794562513826,27.5973,20.249616666666665,11.5402,5.892799345863226,242.9954,16.0453,0.2118666136317592,35.6081,28.15325,19.5628,5.964733740228325,337.839,14.563699999999999,0.393240591354751,20.1347,13.509575,5.571,5.31251326195136,162.1149
estacion_virtual_1008,Córdoba,Pampeana,VIRTUAL,-31.0,-65.0,1078.0,,12.450000000000001,0.6816908787129572,13.4,7.0874999999999995,0.95,4.8314841028780835,85.05,23.266599999999997,0.1507610831331811,70.7464,58.406325,47.4798,8.805400818828593,700.8759,1.5828000000000002,0.1308479621560284,4.5052,3.74995,2.9224,0.49067331568699873,44.9994,124.16579999999999,0.7806877012413078,130.7351,58.68850833333334,6.5693,45.81739666003134,704.2621,14.672500000000001,0.30542747887785116,24.2752,17.502416666666665,9.6027,5.3457189967696825,210.029,14.714299999999998,0.21581988492716678,32.0246,25.175758333333334,17.3103,5.43342926645416,302.1091,13.1555,0.4205659589082844,17.3501,11.271733333333335,4.1946,4.740507337891807,135.26080000000002
estacion_virtual_1009,Córdoba,Pampeana,VIRTUAL,-31.0,-63.5,247.0,,11.15,0.6397205133245778,12.4,7.0874999999999995,1.25,4.534019138187944,85.05,20.618700000000004,0.12271347127083004,73.6991,62.67613333333333,53.0804,7.6912058871667135,752.1136,1.4196000000000004,0.11843113448434413,4.6519,3.996966666666667,3.2323,0.4733652968294407,47.9636,135.4552,0.7514406711942491,142.4291,67.76188333333333,6.9739,50.9190350933864,813.1426,15.028499999999998,0.2925613770192099,25.7096,18.601274999999998,10.6811,5.442014628313004,223.21529999999998,14.363100000000003,0.20191651643410793,32.8759,26.120525,18.5128,5.274165415430027,313.4463,13.8792,0.4039461857443726,19.0245,12.328275,5.1453,4.979959663057705,147.9393
estacion_virtual_101,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-76.0,-67.5,83.0,,4.949999999999999,0.2127741695105404,10.2,7.391666666666667,5.25,1.5727557362987445,88.7,4.863599999999991,0.017291110784948546,90.4189,88.04290833333334,85.5553,1.5223596818207363,1056.5149000000001,1.593,0.09929083769777156,7.1084,6.067955555555555,5.5154,0.6024923902239578,54.611599999999996,25.8919,0.272611434122316,43.1969,26.275716666666668,17.305,7.16306080309164,315.3086,20.4968,-0.3267752689142155,-10.5686,-23.244425000000003,-31.0654,7.595703230131314,-278.9331,19.1014,-0.34623074689628675,-8.5826,-20.464299999999998,-27.684,7.08536987370968,-245.5716,21.1393,-0.2973301220464703,-13.0893,-26.193625,-34.2286,7.788153718089475,-314.3235
estacion_virtual_1010,Córdoba,Pampeana,VIRTUAL,-31.0,-63.0,165.0,,11.049999999999999,0.575327652641144,12.7,7.5375000000000005,1.65,4.336532181782624,90.45,19.331899999999997,0.11214398963498018,75.8441,65.16555833333334,56.5122,7.30792569829103,781.9867,0.9943,0.0824191008812064,4.5744,4.002533333333333,3.5801,0.3298851985803913,48.0304,125.3126,0.7074257139578103,134.9631,70.289625,9.6505,49.72468814945175,843.4755,15.8009,0.2975133544824823,26.7405,19.273508333333336,10.9396,5.7341261168960775,231.2821,15.145600000000002,0.2097758962228716,33.6122,26.5243,18.4666,5.564158804184313,318.2916,14.805499999999999,0.4112563997398558,20.0824,12.943266666666666,5.2769,5.323001250206217,155.3192
estacion_virtual_1011,Córdoba,Pampeana,VIRTUAL,-31.0,-62.5,114.0,,10.1,0.5158616594145736,12.45,7.925,2.35,4.088203650860496,95.1,18.612100000000005,0.10404287632742047,76.8477,66.56654166666667,58.2356,6.925774462169081,798.7985,0.9943,0.0824191008812064,4.5744,4.002533333333333,3.5801,0.3298851985803913,48.0304,122.13730000000001,0.6628178485928118,132.919,74.00330000000001,10.7817,49.05070809476844,888.0396000000001,15.745300000000002,0.2903580340342085,27.0741,19.506941666666666,11.3288,5.66399723235332,234.0833,15.543499999999998,0.22140826760478152,32.8771,25.47283333333333,17.3336,5.639895899318665,305.674,14.7301,0.37578683044980016,21.1933,14.018725000000002,6.4632,5.268052234697375,168.2247
estacion_virtual_1012,Córdoba,Pampeana,VIRTUAL,-31.0,-62.0,110.0,,9.2,0.47257203290871197,11.95,7.804166666666667,2.75,3.688030906825073,93.65,18.702199999999998,0.10393194652635873,77.1297,66.85676666666667,58.4275,6.948553898125244,802.2812,0.9943,0.08519555768237462,4.4726,3.9772583333333333,3.4783,0.3388447417552051,47.7271,118.16969999999999,0.6097983536979372,132.7181,80.9826,14.5484,49.383056158178576,971.7912,15.5736,0.29252737630569586,26.6152,18.999483333333334,11.0416,5.557869010663797,227.9938,15.4195,0.21211710066165257,33.7121,26.168616666666665,18.2926,5.550811095659532,314.0234,14.274899999999999,0.3980729478061544,19.7766,12.746716666666666,5.5017,5.074123078349838,152.9606
estacion_virtual_1013,Santa Fe,Pampeana,VIRTUAL,-31.0,-61.5,49.0,,7.5,0.39562944855135074,10.65,7.6625000000000005,3.15,3.031510649524725,91.95,18.910600000000002,0.09708721603396264,78.5253,68.68154166666666,59.6147,6.668099673337273,824.1785,0.9943,0.08519555768237462,4.4726,3.9772583333333333,3.4783,0.3388447417552051,47.7271,125.1053,0.5519417508196548,145.7003,92.02329166666668,20.595,50.79149671868776,1104.2795,15.543299999999999,0.2898521081289536,26.7413,19.025275,11.198,5.514516066483078,228.3033,15.443799999999996,0.21125910537638332,33.7801,26.073416666666663,18.3363,5.508246679105682,312.881,14.241200000000003,0.39165940281182604,19.9506,12.859483333333335,5.7094,5.036537562801964,154.31380000000001
estacion_virtual_1014,Santa Fe,Pampeana,VIRTUAL,-31.0,-61.0,30.0,,7.5,0.39562944855135074,10.65,7.6625000000000005,3.15,3.031510649524725,91.95,18.910600000000002,0.09708721603396264,78.5253,68.68154166666666,59.6147,6.668099673337273,824.1785,1.1075,0.08133977510653934,4.5454,4.012983333333334,3.4379,0.32641516183962394,48.1558,125.1053,0.5519417508196548,145.7003,92.02329166666668,20.595,50.79149671868776,1104.2795,15.543299999999999,0.2898521081289536,26.7413,19.025275,11.198,5.514516066483078,228.3033,15.443799999999996,0.21125910537638332,33.7801,26.073416666666663,18.3363,5.508246679105682,312.881,14.241200000000003,0.39165940281182604,19.9506,12.859483333333335,5.7094,5.036537562801964,154.31380000000001
estacion_virtual_1015,Santa Fe,Pampeana,VIRTUAL,-31.0,-60.5,30.0,,7.5,0.38272901695863015,10.6,7.633333333333333,3.1,2.92149816278421,91.6,19.632499999999993,0.0964718859310065,79.7584,69.83124166666667,60.1259,6.736751580487216,837.9749,1.1075,0.08133977510653934,4.5454,4.012983333333334,3.4379,0.32641516183962394,48.1558,125.01559999999999,0.5394235389266129,146.8595,93.68505,21.8439,50.53592121551668,1124.2206,15.493200000000002,0.2849436418590339,27.0206,19.285983333333334,11.5274,5.495418327832631,231.4318,15.411600000000004,0.20933925433362582,33.9866,26.272991666666666,18.575,5.499968484613565,315.2759,14.1937,0.38201218621203753,20.2472,13.129133333333334,6.0535,5.015488927736002,157.5496
estacion_virtual_1016,Santa Fe,Pampeana,VIRTUAL,-31.0,-60.0,96.0,,6.550000000000001,0.2793642776579148,11.15,8.595833333333333,4.6,2.4013687700344923,103.15,20.962200000000003,0.09954433910950387,81.5475,71.09031666666667,60.5853,7.076638589668682,853.0838,1.1288,0.08253431191634332,4.5378,3.9739833333333334,3.409,0.32798997998368307,47.6878,122.2162,0.4521025286262129,152.5515,103.14058333333332,30.3353,46.63011852898263,1237.687,15.3691,0.2812378214796241,27.1344,19.436916666666665,11.7653,5.466396099614331,233.243,15.691600000000001,0.21949939394712314,33.511,25.662716666666668,17.8194,5.63295075537007,307.9526,13.9157,0.35761041247495096,20.7777,13.770941666666667,6.862,4.924632129585156,165.25130000000001
estacion_virtual_1017,Entre Ríos,NEA,VIRTUAL,-31.0,-59.5,96.0,,6.15,0.25641982857407236,11.15,8.670833333333333,5.0,2.2233735969276855,104.05,22.940800000000003,0.10603060924613764,83.3442,72.28070000000001,60.4034,7.663966657737301,867.3684000000001,1.1288,0.08253431191634332,4.5378,3.9739833333333334,3.409,0.32798997998368307,47.6878,121.4119,0.40192838472283726,157.0873,108.112025,35.6754,43.453291577365,1297.3443,15.323399999999998,0.28664081222924337,26.7431,18.973225,11.4197,5.438500624608186,227.6787,15.970499999999998,0.22069431179587634,34.0665,25.995683333333332,18.096,5.737099442913532,311.9482,13.5548,0.37480666160179654,19.7133,12.800925,6.1585,4.797871964664977,153.6111
estacion_virtual_1018,Entre Ríos,NEA,VIRTUAL,-31.0,-59.0,56.0,,5.300000000000001,0.2110939823701539,11.15,8.854166666666666,5.85,1.8690613022357374,106.25,23.219900000000003,0.10538568960216972,84.6965,73.99671666666667,61.4766,7.798195014213033,887.9606,1.1149,0.07892486674715427,4.5701,4.059583333333333,3.4552,0.32040207363230166,48.714999999999996,118.81419999999999,0.3329631008441456,165.4277,119.07654166666667,46.6135,39.64809455113044,1428.9185,15.217299999999998,0.28744724333482174,26.5997,18.840425,11.3824,5.415628229506459,226.08509999999998,15.9409,0.2235859711558221,33.7299,25.62138333333333,17.789,5.728581874938927,307.4566,13.4726,0.3730088543345267,19.7438,12.839333333333334,6.2712,4.789185017085766,154.072
estacion_virtual_1019,Entre Ríos,NEA,VIRTUAL,-31.0,-58.5,57.0,,5.300000000000001,0.2110939823701539,11.15,8.854166666666666,5.85,1.8690613022357374,106.25,23.219900000000003,0.10538568960216972,84.6965,73.99671666666667,61.4766,7.798195014213033,887.9606,1.1149,0.07892486674715427,4.5701,4.059583333333333,3.4552,0.32040207363230166,48.714999999999996,118.81419999999999,0.3329631008441456,165.4277,119.07654166666667,46.6135,39.64809455113044,1428.9185,15.217299999999998,0.28744724333482174,26.5997,18.840425,11.3824,5.415628229506459,226.08509999999998,15.9409,0.2235859711558221,33.7299,25.62138333333333,17.789,5.728581874938927,307.4566,13.4726,0.3730088543345267,19.7438,12.839333333333334,6.2712,4.789185017085766,154.072
estacion_virtual_102,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-76.0,-67.0,82.0,,4.499999999999999,0.18924599180205492,10.2,7.7375,5.7,1.4642908615684,92.85,5.341800000000006,0.019349980645562634,90.107,87.15150833333333,84.7652,1.6863799994815905,1045.8181,1.593,0.09929083769777156,7.1084,6.067955555555555,5.5154,0.6024923902239578,54.611599999999996,25.456500000000002,0.25093996604602326,44.1839,27.77333333333333,18.7274,6.969439323651552,333.28,21.4234,-0.3418441576502872,-10.0004,-23.275525000000002,-31.4238,7.956602237493201,-279.3063,19.939799999999998,-0.3627301972144643,-8.0067,-20.4511,-27.9465,7.418231536252732,-245.4132,22.1355,-0.3109579710685141,-12.558,-26.278533333333332,-34.6935,8.17151940798965,-315.3424
