estacion,provincia,region,oaci,latitud,longitud,altura,nro,frecuencia_dias_precipitacion_gt_1mm_anual_amplitud,frecuencia_dias_precipitacion_gt_1mm_anual_cv,frecuencia_dias_precipitacion_gt_1mm_anual_max,frecuencia_dias_precipitacion_gt_1mm_anual_media,frecuencia_dias_precipitacion_gt_1mm_anual_min,frecuencia_dias_precipitacion_gt_1mm_anual_std,frecuencia_dias_precipitacion_gt_1mm_anual_total,humedad_relativa_porcentaje_anual_amplitud,humedad_relativa_porcentaje_anual_cv,humedad_relativa_porcentaje_anual_max,humedad_relativa_porcentaje_anual_media,humedad_relativa_porcentaje_anual_min,humedad_relativa_porcentaje_anual_std,humedad_relativa_porcentaje_anual_total,nubosidad_octavos_anual_amplitud,nubosidad_octavos_anual_cv,nubosidad_octavos_anual_max,nubosidad_octavos_anual_media,nubosidad_octavos_anual_min,nubosidad_octavos_anual_std,nubosidad_octavos_anual_total,precipitacion_mm_anual_amplitud,precipitacion_mm_anual_cv,precipitacion_mm_anual_max,precipitacion_mm_anual_media,precipitacion_mm_anual_min,precipitacion_mm_anual_std,precipitacion_mm_anual_total,temperatura_anual_amplitud,temperatura_anual_cv,temperatura_anual_max,temperatura_anual_media,temperatura_anual_min,temperatura_anual_std,temperatura_anual_total,temperatura_maxima_c_anual_amplitud,temperatura_maxima_c_anual_cv,temperatura_maxima_c_anual_max,temperatura_maxima_c_anual_media,temperatura_maxima_c_anual_min,temperatura_maxima_c_anual_std,temperatura_maxima_c_anual_total,temperatura_minima_c_anual_amplitud,temperatura_minima_c_anual_cv,temperatura_minima_c_anual_max,temperatura_minima_c_anual_media,temperatura_minima_c_anual_min,temperatura_minima_c_anual_std,temperatura_minima_c_anual_total,G0_verano_W_m2,G0_invierno_W_m2,declinacion_verano_grados,declinacion_invierno_grados,duracion_dia_verano_horas,duracion_dia_invierno_horas,angulo_cenital_mediodia_verano_grados,angulo_cenital_mediodia_invierno_grados
estacion_virtual_436,Santa Cruz,Patagonia,VIRTUAL,-51.5000,-72.0000,982.0000,,6.4500,0.1106,23.7000,19.9208,17.2500,2.2036,239.0500,14.7924,0.0671,93.8635,85.8841,79.0711,5.7594,1030.6093,0.7394,0.0479,5.7311,5.3239,4.9917,0.2552,63.8869,27.5372,0.1333,87.4348,74.1655,59.8976,9.8830,889.9854,9.3756,0.9468,8.0270,3.6437,-1.3486,3.4497,43.7240,11.3835,0.5831,12.3307,7.1536,0.9472,4.1715,85.8428,7.5416,7.6970,3.8339,0.3550,-3.7077,2.7326,4.2603,1405.9130,1316.8187,-23.0859,23.4498,16.3203,7.5938,28.4141,74.9498
estacion_virtual_437,Santa Cruz,Patagonia,VIRTUAL,-51.5000,-71.5000,468.0000,,4.8000,0.1423,13.4000,10.6417,8.6000,1.5143,127.7000,21.0391,0.1016,92.1317,80.5877,71.0926,8.1907,967.0520,0.7394,0.0479,5.7311,5.3239,4.9917,0.2552,63.8869,14.1404,0.1321,45.5500,39.2991,31.4096,5.1917,471.5888,10.1946,0.8248,9.3316,4.5975,-0.8630,3.7922,55.1697,12.5516,0.5264,14.3900,8.7920,1.8384,4.6278,105.5046,7.6234,3.4444,4.4140,0.8098,-3.2094,2.7894,9.7182,1405.9130,1316.8187,-23.0859,23.4498,16.3203,7.5938,28.4141,74.9498
estacion_virtual_438,Santa Cruz,Patagonia,VIRTUAL,-51.5000,-71.0000,262.0000,,4.8000,0.1423,13.4000,10.6417,8.6000,1.5143,127.7000,21.0391,0.1016,92.1317,80.5877,71.0926,8.1907,967.0520,0.7394,0.0479,5.7311,5.3239,4.9917,0.2552,63.8869,14.1404,0.1321,45.5500,39.2991,31.4096,5.1917,471.5888,10.1946,0.8248,9.3316,4.5975,-0.8630,3.7922,55.1697,12.5516,0.5264,14.3900,8.7920,1.8384,4.6278,105.5046,7.6234,3.4444,4.4140,0.8098,-3.2094,2.7894,9.7182,1405.9130,1316.8187,-23.0859,23.4498,16.3203,7.5938,28.4141,74.9498
estacion_virtual_439,Santa Cruz,Patagonia,VIRTUAL,-51.5000,-70.5000,173.0000,,3.6000,0.1498,9.5000,7.7917,5.9000,1.1669,93.5000,26.6371,0.1368,90.6348,75.8938,63.9977,10.3789,910.7254,0.7394,0.0479,5.7311,5.3239,4.9917,0.2552,63.8869,13.8968,0.1421,39.5421,33.1644,25.6453,4.7116,397.9730,11.3235,0.7267,11.0866,5.7941,-0.2369,4.2106,69.5289,13.8201,0.4856,16.6270,10.5187,2.8069,5.1083,126.2239,8.1294,1.9180,5.4854,1.5727,-2.6440,3.0166,18.8729,1405.9130,1316.8187,-23.0859,23.4498,16.3203,7.5938,28.4141,74.9498
estacion_virtual_44,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-79.0000,-49.0000,553.0000,,1.8000,0.1200,5.6500,4.5292,3.8500,0.5433,54.3500,4.7834,0.0134,92.2708,89.8531,87.4874,1.2083,1078.2369,1.5820,0.0917,6.6397,5.6478,5.0577,0.5178,50.8305,6.3642,0.1438,18.7355,14.8068,12.3713,2.1298,177.6817,22.7649,-0.3451,-10.4383,-23.8176,-33.2032,8.2193,-285.8116,21.3388,-0.3629,-8.6456,-21.3060,-29.9844,7.7312,-255.6721,23.7816,-0.3180,-12.7885,-26.6899,-36.5701,8.4877,-320.2788,1405.9130,1316.8187,-23.0859,23.4498,24.0000,0.0000,55.9141,102.4498
estacion_virtual_440,Santa Cruz,Patagonia,VIRTUAL,-51.5000,-70.0000,111.0000,,3.4500,0.1467,9.2000,7.5708,5.7500,1.1106,90.8500,28.8846,0.1506,90.5025,74.5173,61.6179,11.2234,894.2076,0.9952,0.0628,6.1290,5.5385,5.1338,0.3478,66.4626,15.3691,0.1466,41.0890,33.6495,25.7199,4.9317,403.7938,11.7998,0.6964,11.8336,6.3013,0.0338,4.3882,75.6156,14.3257,0.4774,17.4742,11.1434,3.1485,5.3201,133.7208,8.4398,1.5894,6.0542,1.9699,-2.3856,3.1311,23.6389,1405.9130,1316.8187,-23.0859,23.4498,16.3203,7.5938,28.4141,74.9498
estacion_virtual_441,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-51.5000,-60.5000,30.0000,,5.8000,0.1315,16.1000,13.7958,10.3000,1.8138,165.5500,5.3988,0.0231,86.8908,84.7017,81.4920,1.9589,1016.4201,0.9108,0.0541,6.6355,6.0791,5.7247,0.3289,72.9491,28.3028,0.1455,68.3823,54.1397,40.0795,7.8791,649.6759,6.3616,0.3561,10.0472,6.7614,3.6856,2.4075,81.1364,6.8467,0.3185,11.6163,8.1008,4.7696,2.5799,97.2092,5.6940,0.4050,8.2871,5.3384,2.5931,2.1620,64.0607,1405.9130,1316.8187,-23.0859,23.4498,16.3203,7.5938,28.4141,74.9498
estacion_virtual_442,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-51.5000,-60.0000,68.0000,,5.2000,0.1321,14.5500,12.2667,9.3500,1.6202,147.2000,11.0368,0.0485,89.5676,84.7232,78.5308,4.1080,1016.6780,0.7277,0.0422,6.4620,6.0530,5.7343,0.2557,72.6354,24.7244,0.1453,62.3773,49.4865,37.6529,7.1926,593.8382,7.4605,0.4341,10.1667,6.3728,2.7062,2.7662,76.4740,8.7566,0.3753,12.9731,8.6472,4.2165,3.2451,103.7669,5.9904,0.5505,7.1491,4.0702,1.1587,2.2407,48.8423,1405.9130,1316.8187,-23.0859,23.4498,16.3203,7.5938,28.4141,74.9498
estacion_virtual_443,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-51.5000,-59.5000,132.0000,,5.3000,0.1299,14.9000,12.4667,9.6000,1.6194,149.6000,11.4027,0.0500,89.8338,84.7409,78.4311,4.2377,1016.8907,0.7277,0.0422,6.4620,6.0530,5.7343,0.2557,72.6354,26.0109,0.1453,62.8591,49.6765,36.8482,7.2155,596.1174,7.5699,0.4368,10.2924,6.4366,2.7225,2.8116,77.2386,8.8477,0.3783,13.0371,8.6534,4.1894,3.2738,103.8403,6.0989,0.5431,7.3518,4.2141,1.2529,2.2886,50.5691,1405.9130,1316.8187,-23.0859,23.4498,16.3203,7.5938,28.4141,74.9498
estacion_virtual_444,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-51.5000,-59.0000,32.0000,,5.2500,0.1242,14.9000,12.3500,9.6500,1.5334,148.2000,13.1431,0.0581,90.5003,84.4828,77.3572,4.9101,1013.7939,0.7277,0.0422,6.4620,6.0530,5.7343,0.2557,72.6354,26.4906,0.1441,62.9873,49.6454,36.4967,7.1540,595.7451,7.9493,0.4656,10.3688,6.3108,2.4195,2.9383,75.7296,9.4477,0.3970,13.4484,8.7584,4.0007,3.4773,105.1003,6.2954,0.6079,7.1187,3.8702,0.8233,2.3525,46.4419,1405.9130,1316.8187,-23.0859,23.4498,16.3203,7.5938,28.4141,74.9498
estacion_virtual_445,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-51.5000,-58.5000,11.0000,,5.2500,0.1242,14.9000,12.3500,9.6500,1.5334,148.2000,13.1431,0.0581,90.5003,84.4828,77.3572,4.9101,1013.7939,0.7277,0.0422,6.4620,6.0530,5.7343,0.2557,72.6354,26.4906,0.1441,62.9873,49.6454,36.4967,7.1540,595.7451,7.9493,0.4656,10.3688,6.3108,2.4195,2.9383,75.7296,9.4477,0.3970,13.4484,8.7584,4.0007,3.4773,105.1003,6.2954,0.6079,7.1187,3.8702,0.8233,2.3525,46.4419,1405.9130,1316.8187,-23.0859,23.4498,16.3203,7.5938,28.4141,74.9498
estacion_virtual_446,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-51.5000,-58.0000,8.0000,,5.5000,0.1172,16.1500,13.8000,10.6500,1.6178,165.6000,10.6346,0.0479,88.9178,84.2856,78.2832,4.0361,1011.4270,0.7574,0.0398,6.7926,6.3543,6.0352,0.2527,76.2512,27.5235,0.1436,68.3306,54.2015,40.8071,7.7837,650.4179,7.3948,0.4238,10.3288,6.5045,2.9340,2.7565,78.0546,8.5305,0.3756,12.7251,8.3960,4.1946,3.1533,100.7524,6.1693,0.5035,7.8310,4.5982,1.6617,2.3154,55.1781,1405.9130,1316.8187,-23.0859,23.4498,16.3203,7.5938,28.4141,74.9498
estacion_virtual_447,Santa Cruz,Patagonia,VIRTUAL,-51.0000,-72.0000,173.0000,,4.9500,0.1386,12.7500,10.2250,7.8000,1.4170,122.7000,21.7171,0.1078,88.7846,76.9288,67.0675,8.2954,923.1458,0.6629,0.0391,5.4970,5.0896,4.8341,0.1988,61.0753,13.0779,0.1258,40.9238,35.2726,27.8459,4.4385,423.2717,10.5826,0.8731,9.3496,4.4791,-1.2330,3.9109,53.7490,12.7917,0.5231,14.7040,8.9720,1.9123,4.6934,107.6638,7.9112,7.6705,4.0025,0.3727,-3.9087,2.8585,4.4719,1405.9130,1316.8187,-23.0859,23.4498,16.2347,7.6815,27.9141,74.4498
estacion_virtual_448,Santa Cruz,Patagonia,VIRTUAL,-51.0000,-71.5000,153.0000,,3.3500,0.1310,9.3000,7.9000,5.9500,1.0351,94.8000,26.1253,0.1353,89.0120,74.5605,62.8867,10.0872,894.7266,0.6629,0.0391,5.4970,5.0896,4.8341,0.1988,61.0753,13.2799,0.1340,37.1527,31.3752,23.8728,4.2056,376.5023,11.4657,0.8330,10.4196,5.0955,-1.0461,4.2446,61.1456,13.9784,0.5203,16.0984,9.8942,2.1200,5.1479,118.7305,8.2521,3.7566,4.6626,0.8014,-3.5895,3.0106,9.6171,1405.9130,1316.8187,-23.0859,23.4498,16.2347,7.6815,27.9141,74.4498
estacion_virtual_449,Santa Cruz,Patagonia,VIRTUAL,-51.0000,-71.0000,230.0000,,3.3500,0.1310,9.3000,7.9000,5.9500,1.0351,94.8000,26.1253,0.1353,89.0120,74.5605,62.8867,10.0872,894.7266,0.6629,0.0391,5.4970,5.0896,4.8341,0.1988,61.0753,13.2799,0.1340,37.1527,31.3752,23.8728,4.2056,376.5023,11.4657,0.8330,10.4196,5.0955,-1.0461,4.2446,61.1456,13.9784,0.5203,16.0984,9.8942,2.1200,5.1479,118.7305,8.2521,3.7566,4.6626,0.8014,-3.5895,3.0106,9.6171,1405.9130,1316.8187,-23.0859,23.4498,16.2347,7.6815,27.9141,74.4498
estacion_virtual_45,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-79.0000,-48.5000,605.0000,,1.8000,0.1200,5.6500,4.5292,3.8500,0.5433,54.3500,4.7834,0.0134,92.2708,89.8531,87.4874,1.2083,1078.2369,1.5820,0.0917,6.6397,5.6478,5.0577,0.5178,50.8305,6.3642,0.1438,18.7355,14.8068,12.3713,2.1298,177.6817,22.7649,-0.3451,-10.4383,-23.8176,-33.2032,8.2193,-285.8116,21.3388,-0.3629,-8.6456,-21.3060,-29.9844,7.7312,-255.6721,23.7816,-0.3180,-12.7885,-26.6899,-36.5701,8.4877,-320.2788,1405.9130,1316.8187,-23.0859,23.4498,24.0000,0.0000,55.9141,102.4498
estacion_virtual_450,Santa Cruz,Patagonia,VIRTUAL,-51.0000,-70.5000,176.0000,,3.3000,0.1493,8.5000,7.0542,5.2000,1.0532,84.6500,29.2341,0.1558,88.9626,72.6826,59.7285,11.3221,872.1912,0.6629,0.0391,5.4970,5.0896,4.8341,0.1988,61.0753,13.1235,0.1446,35.3655,29.9624,22.2420,4.3340,359.5490,12.1848,0.7783,11.4730,5.7988,-0.7118,4.5134,69.5856,14.7844,0.5036,17.3484,10.8562,2.5640,5.4677,130.2746,8.6363,2.4986,5.3671,1.2679,-3.2692,3.1680,15.2148,1405.9130,1316.8187,-23.0859,23.4498,16.2347,7.6815,27.9141,74.4498
estacion_virtual_451,Santa Cruz,Patagonia,VIRTUAL,-51.0000,-70.0000,129.0000,,3.4500,0.1431,8.4500,6.7958,5.0000,0.9727,81.5500,31.1770,0.1684,88.9948,71.6346,57.8178,12.0635,859.6146,0.6200,0.0370,5.6584,5.2152,5.0384,0.1930,62.5829,14.1296,0.1456,36.6148,30.0914,22.4852,4.3822,361.0967,12.5043,0.7354,12.1568,6.3039,-0.3475,4.6357,75.6468,15.1438,0.4948,18.0181,11.3791,2.8743,5.6305,136.5495,8.8254,1.8625,5.9809,1.7457,-2.8445,3.2515,20.9490,1405.9130,1316.8187,-23.0859,23.4498,16.2347,7.6815,27.9141,74.4498
estacion_virtual_452,Santa Cruz,Patagonia,VIRTUAL,-51.0000,-69.5000,103.0000,,3.1500,0.1264,8.6000,7.1167,5.4500,0.8996,85.4000,29.3748,0.1567,88.4334,72.2506,59.0586,11.3235,867.0075,0.6200,0.0370,5.6584,5.2152,5.0384,0.1930,62.5829,12.3871,0.1312,38.1442,32.5142,25.7571,4.2673,390.1706,11.9673,0.6368,12.6247,6.9577,0.6574,4.4306,83.4926,14.2934,0.4643,17.8073,11.4135,3.5139,5.2991,136.9617,8.7530,1.1203,7.1577,2.9012,-1.5953,3.2501,34.8148,1405.9130,1316.8187,-23.0859,23.4498,16.2347,7.6815,27.9141,74.4498
estacion_virtual_453,Santa Cruz,Patagonia,VIRTUAL,-50.5000,-73.0000,179.0000,,5.2500,0.0734,26.4000,23.4458,21.1500,1.7201,281.3500,5.8550,0.0260,93.7481,90.5584,87.8931,2.3547,1086.7003,0.5353,0.0285,6.3352,6.0692,5.7999,0.1731,72.8300,42.8153,0.1187,136.0258,117.8570,93.2105,13.9842,1414.2841,8.0305,38.9562,3.8389,0.0743,-4.1916,2.8944,0.8916,8.1831,1.3529,6.1258,2.1556,-2.0573,2.9162,25.8668,7.9058,-1.2648,1.2503,-2.2872,-6.6555,2.8927,-27.4458,1405.9130,1316.8187,-23.0859,23.4498,16.1515,7.7667,27.4141,73.9498
estacion_virtual_454,Santa Cruz,Patagonia,VIRTUAL,-50.5000,-71.5000,693.0000,,3.1500,0.1551,7.6000,6.2667,4.4500,0.9722,75.2000,29.8803,0.1572,89.2053,72.5971,59.3250,11.4139,871.1648,0.6629,0.0391,5.4970,5.0896,4.8341,0.1988,61.0753,12.1836,0.1364,31.2434,26.3594,19.0598,3.5951,316.3132,12.5215,0.9733,10.5180,4.7241,-2.0035,4.5982,56.6898,15.0014,0.5669,16.4376,9.7698,1.4362,5.5389,117.2372,9.2073,19.3517,4.3615,0.1698,-4.8458,3.2867,2.0381,1405.9130,1316.8187,-23.0859,23.4498,16.1515,7.7667,27.4141,73.9498
estacion_virtual_455,Santa Cruz,Patagonia,VIRTUAL,-50.5000,-71.0000,462.0000,,3.1500,0.1551,7.6000,6.2667,4.4500,0.9722,75.2000,29.8803,0.1572,89.2053,72.5971,59.3250,11.4139,871.1648,0.6629,0.0391,5.4970,5.0896,4.8341,0.1988,61.0753,12.1836,0.1364,31.2434,26.3594,19.0598,3.5951,316.3132,12.5215,0.9733,10.5180,4.7241,-2.0035,4.5982,56.6898,15.0014,0.5669,16.4376,9.7698,1.4362,5.5389,117.2372,9.2073,19.3517,4.3615,0.1698,-4.8458,3.2867,2.0381,1405.9130,1316.8187,-23.0859,23.4498,16.1515,7.7667,27.4141,73.9498
estacion_virtual_456,Santa Cruz,Patagonia,VIRTUAL,-50.5000,-70.5000,360.0000,,3.5000,0.1561,8.2000,6.6833,4.7000,1.0434,80.2000,32.5293,0.1743,89.1117,71.0941,56.5824,12.3930,853.1287,0.6629,0.0391,5.4970,5.0896,4.8341,0.1988,61.0753,12.6817,0.1451,33.2380,28.5412,20.5563,4.1424,342.4940,13.0329,0.8608,11.6683,5.5781,-1.3646,4.8014,66.9370,15.6920,0.5347,17.7797,10.8570,2.0877,5.8057,130.2842,9.3656,4.1290,5.2361,0.8238,-4.1295,3.4013,9.8851,1405.9130,1316.8187,-23.0859,23.4498,16.1515,7.7667,27.4141,73.9498
estacion_virtual_457,Santa Cruz,Patagonia,VIRTUAL,-50.5000,-70.0000,344.0000,,2.7000,0.1383,7.3000,6.2375,4.6000,0.8629,74.8500,34.5591,0.1889,89.1016,69.9570,54.5425,13.2163,839.4838,0.6200,0.0370,5.6584,5.2152,5.0384,0.1930,62.5829,11.4946,0.1365,32.2088,27.2509,20.7142,3.7199,327.0107,13.3249,0.8084,12.3619,6.0924,-0.9630,4.9251,73.1083,16.2057,0.5254,18.6158,11.4372,2.4101,6.0088,137.2458,9.4400,2.7209,5.7991,1.2719,-3.6409,3.4608,15.2630,1405.9130,1316.8187,-23.0859,23.4498,16.1515,7.7667,27.4141,73.9498
estacion_virtual_458,Santa Cruz,Patagonia,VIRTUAL,-50.5000,-69.5000,308.0000,,2.3500,0.1232,7.1500,6.0333,4.8000,0.7436,72.4000,31.4897,0.1710,87.4093,69.9352,55.9196,11.9565,839.2225,0.6200,0.0370,5.6584,5.2152,5.0384,0.1930,62.5829,11.1833,0.1326,32.7148,27.0648,21.5315,3.5877,324.7781,12.5334,0.6494,13.0518,7.1122,0.5184,4.6187,85.3469,14.9450,0.4703,18.3887,11.6986,3.4437,5.5017,140.3835,9.1528,1.1469,7.4162,2.9506,-1.7366,3.3841,35.4069,1405.9130,1316.8187,-23.0859,23.4498,16.1515,7.7667,27.4141,73.9498
estacion_virtual_459,Santa Cruz,Patagonia,VIRTUAL,-50.0000,-73.5000,1554.0000,,4.1500,0.0499,29.3000,27.0333,25.1500,1.3485,324.4000,1.9510,0.0061,97.2392,96.0458,95.2882,0.5848,1152.5498,0.7911,0.0462,5.8942,5.4599,5.1031,0.2521,65.5185,148.1711,0.1145,521.0398,445.2249,372.8687,50.9651,5342.6990,6.0877,-1.9134,1.7178,-1.1214,-4.3699,2.1456,-13.4567,5.5437,5.1366,3.0189,0.3657,-2.5248,1.8784,4.3884,6.6312,-0.8342,0.1389,-2.9210,-6.4923,2.4366,-35.0516,1405.9130,1316.8187,-23.0859,23.4498,16.0706,7.8496,26.9141,73.4498
estacion_virtual_46,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Patagonia,VIRTUAL,-79.0000,-48.0000,680.0000,,2.0500,0.1290,6.5000,5.3292,4.4500,0.6874,63.9500,4.5419,0.0128,92.7425,90.4024,88.2006,1.1615,1084.8286,2.0299,0.1336,6.9056,5.6109,4.8757,0.7495,50.4984,6.8843,0.1443,20.5099,16.6672,13.6256,2.4051,200.0065,22.6303,-0.3422,-10.5983,-23.9376,-33.2286,8.1909,-287.2507,21.3747,-0.3601,-8.8470,-21.5486,-30.2217,7.7606,-258.5833,23.4937,-0.3152,-12.8851,-26.6739,-36.3788,8.4086,-320.0870,1405.9130,1316.8187,-23.0859,23.4498,24.0000,0.0000,55.9141,102.4498
estacion_virtual_460,Santa Cruz,Patagonia,VIRTUAL,-50.0000,-73.0000,1392.0000,,4.3000,0.0594,26.2000,23.8292,21.9000,1.4165,285.9500,10.4563,0.0491,91.6304,85.6654,81.1741,4.2029,1027.9847,0.7911,0.0462,5.8942,5.4599,5.1031,0.2521,65.5185,34.2497,0.1002,124.5159,110.8941,90.2662,11.1093,1330.7292,9.3884,7.0248,4.7172,0.4836,-4.6712,3.3972,5.8032,9.6185,1.1660,7.4187,2.9557,-2.1998,3.4463,35.4686,9.0430,-1.5161,1.7267,-2.1796,-7.3163,3.3045,-26.1553,1405.9130,1316.8187,-23.0859,23.4498,16.0706,7.8496,26.9141,73.4498
estacion_virtual_461,Santa Cruz,Patagonia,VIRTUAL,-50.0000,-72.5000,83.0000,,5.2500,0.1093,15.2500,13.5083,10.0000,1.4769,162.1000,22.3119,0.1142,88.0260,75.3807,65.7141,8.6063,904.5686,0.7911,0.0462,5.8942,5.4599,5.1031,0.2521,65.5185,19.4364,0.1371,54.5165,45.8605,35.0801,6.2857,550.3257,12.5469,1.1753,9.3245,3.8701,-3.2224,4.5486,46.4409,13.7217,0.6599,13.6709,7.5611,-0.0508,4.9899,90.7332,11.0962,12.2562,4.8644,0.3206,-6.2318,3.9290,3.8469,1405.9130,1316.8187,-23.0859,23.4498,16.0706,7.8496,26.9141,73.4498
estacion_virtual_462,Santa Cruz,Patagonia,VIRTUAL,-50.0000,-71.5000,269.0000,,3.2500,0.1453,8.4000,6.7083,5.1500,0.9744,80.5000,30.9873,0.1595,90.1577,73.1029,59.1704,11.6623,877.2347,0.7024,0.0382,5.2307,4.8568,4.5283,0.1855,58.2812,13.5452,0.1379,34.5315,26.8369,20.9863,3.7021,322.0426,12.9886,1.0851,10.3426,4.3623,-2.6460,4.7334,52.3475,15.4978,0.6048,16.3039,9.3908,0.8061,5.6797,112.6901,9.9334,-18.1544,4.2823,-0.1929,-5.6511,3.5014,-2.3144,1405.9130,1316.8187,-23.0859,23.4498,16.0706,7.8496,26.9141,73.4498
estacion_virtual_463,Santa Cruz,Patagonia,VIRTUAL,-50.0000,-71.0000,236.0000,,3.2500,0.1453,8.4000,6.7083,5.1500,0.9744,80.5000,30.9873,0.1595,90.1577,73.1029,59.1704,11.6623,877.2347,0.7024,0.0382,5.2307,4.8568,4.5283,0.1855,58.2812,13.5452,0.1379,34.5315,26.8369,20.9863,3.7021,322.0426,12.9886,1.0851,10.3426,4.3623,-2.6460,4.7334,52.3475,15.4978,0.6048,16.3039,9.3908,0.8061,5.6797,112.6901,9.9334,-18.1544,4.2823,-0.1929,-5.6511,3.5014,-2.3144,1405.9130,1316.8187,-23.0859,23.4498,16.0706,7.8496,26.9141,73.4498
estacion_virtual_464,Santa Cruz,Patagonia,VIRTUAL,-50.0000,-70.5000,237.0000,,2.3000,0.1307,6.9000,5.7708,4.6000,0.7542,69.2500,34.7004,0.1905,87.7400,68.7352,53.0396,13.0948,824.8219,0.7024,0.0382,5.2307,4.8568,4.5283,0.1855,58.2812,11.3340,0.1473,30.0700,24.1302,18.7360,3.5543,289.5619,13.7582,0.8783,12.2007,5.7507,-1.5575,5.0508,69.0089,16.4200,0.5374,18.5762,11.2662,2.1562,6.0545,135.1939,10.0182,4.5718,5.5356,0.7888,-4.4826,3.6061,9.4654,1405.9130,1316.8187,-23.0859,23.4498,16.0706,7.8496,26.9141,73.4498
estacion_virtual_465,Santa Cruz,Patagonia,VIRTUAL,-50.0000,-70.0000,233.0000,,2.2500,0.1145,7.1000,5.9458,4.8500,0.6807,71.3500,36.9115,0.2037,88.4337,68.1789,51.5222,13.8860,818.1472,0.8471,0.0554,5.5514,5.0306,4.7043,0.2788,60.3675,16.7009,0.1627,37.2944,26.7372,20.5935,4.3506,320.8460,14.2222,0.8351,12.9617,6.2657,-1.2605,5.2326,75.1883,17.0665,0.5298,19.4556,11.8684,2.3891,6.2873,142.4204,10.3215,3.1070,6.1728,1.2052,-4.1487,3.7446,14.4622,1405.9130,1316.8187,-23.0859,23.4498,16.0706,7.8496,26.9141,73.4498
estacion_virtual_466,Santa Cruz,Patagonia,VIRTUAL,-50.0000,-69.5000,135.0000,,2.0000,0.1131,6.6000,5.5958,4.6000,0.6330,67.1500,38.6995,0.2186,87.6027,66.2214,48.9032,14.4733,794.6568,0.8471,0.0554,5.5514,5.0306,4.7043,0.2788,60.3675,16.4770,0.1650,36.6114,25.9991,20.1344,4.2908,311.9888,14.6572,0.7391,14.1884,7.2904,-0.4688,5.3882,87.4848,17.4249,0.4942,20.6800,12.9410,3.2551,6.3957,155.2914,10.6606,1.7546,7.3989,2.2189,-3.2617,3.8934,26.6268,1405.9130,1316.8187,-23.0859,23.4498,16.0706,7.8496,26.9141,73.4498
estacion_virtual_467,Santa Cruz,Patagonia,VIRTUAL,-50.0000,-69.0000,0.0000,,2.0000,0.1179,6.2000,5.4208,4.2000,0.6391,65.0500,39.2268,0.2235,87.1387,65.4369,47.9119,14.6241,785.2430,0.8471,0.0554,5.5514,5.0306,4.7043,0.2788,60.3675,17.3658,0.1813,37.2895,25.9130,19.9237,4.6968,310.9563,14.7330,0.6641,15.0951,8.1493,0.3621,5.4121,97.7912,17.2908,0.4613,21.4123,13.7099,4.1215,6.3247,164.5192,10.9798,1.2873,8.5208,3.1339,-2.4590,4.0343,37.6068,1405.9130,1316.8187,-23.0859,23.4498,16.0706,7.8496,26.9141,73.4498
estacion_virtual_468,Santa Cruz,Patagonia,VIRTUAL,-50.0000,-68.0000,0.0000,,2.6500,0.1394,7.1500,5.9292,4.5000,0.8264,71.1500,32.4959,0.1778,85.9229,68.0343,53.4270,12.0974,816.4115,0.5740,0.0350,5.5605,5.2270,4.9865,0.1828,62.7235,14.7342,0.1564,35.8308,28.0273,21.0966,4.3837,336.3281,12.7101,0.5496,14.5658,8.4953,1.8557,4.6692,101.9432,14.5622,0.4167,19.3787,12.7634,4.8165,5.3186,153.1610,9.9844,0.8156,9.5177,4.5442,-0.4667,3.7064,54.5308,1405.9130,1316.8187,-23.0859,23.4498,16.0706,7.8496,26.9141,73.4498
estacion_virtual_469,Santa Cruz,Patagonia,VIRTUAL,-49.5000,-73.5000,2195.0000,,4.3500,0.0529,27.8000,25.5375,23.4500,1.3499,306.4500,2.5828,0.0087,95.4703,94.1013,92.8875,0.8220,1129.2153,0.7911,0.0462,5.8942,5.4599,5.1031,0.2521,65.5185,74.1102,0.1054,265.6023,231.3007,191.4921,24.3874,2775.6088,7.1109,16.9596,3.5924,0.1490,-3.5185,2.5268,1.7879,7.1308,1.2529,5.3939,1.9755,-1.7369,2.4752,23.7061,6.9654,-1.2975,1.4296,-1.9438,-5.5358,2.5221,-23.3261,1405.9130,1316.8187,-23.0859,23.4498,15.9918,7.9303,26.4141,72.9498
