estacion,mes,frecuencia_dias_precipitacion_gt_1mm,humedad_relativa_porcentaje,nubosidad_octavos,precipitacion_mm,temperatura,temperatura_maxima_c,temperatura_minima_c,provincia,region,latitud,longitud,altura,oaci,nro
tandil_aero,3,6.2,76.9,3.5,91.6,17.4,24.5,11.0,BUENOS AIRES,Pampeana,-37.23333333333333,-59.21666666666667,175.0,SAZT,87645.0
tandil_aero,4,5.6,78.3,3.6,93.5,13.5,20.5,7.4,BUENOS AIRES,Pampeana,-37.23333333333333,-59.21666666666667,175.0,SAZT,87645.0
tandil_aero,5,4.4,81.6,4.3,56.0,10.2,16.5,4.8,BUENOS AIRES,Pampeana,-37.23333333333333,-59.21666666666667,175.0,SAZT,87645.0
tandil_aero,6,3.9,80.5,4.4,48.6,7.2,13.3,2.0,BUENOS AIRES,Pampeana,-37.23333333333333,-59.21666666666667,175.0,SAZT,87645.0
tandil_aero,7,4.2,80.2,4.4,41.1,6.2,12.5,1.1,BUENOS AIRES,Pampeana,-37.23333333333333,-59.21666666666667,175.0,SAZT,87645.0
tandil_aero,8,3.9,75.9,4.2,57.5,8.2,15.0,2.4,BUENOS AIRES,Pampeana,-37.23333333333333,-59.21666666666667,175.0,SAZT,87645.0
tandil_aero,9,5.4,74.4,4.2,58.7,10.2,16.9,3.9,BUENOS AIRES,Pampeana,-37.23333333333333,-59.21666666666667,175.0,SAZT,87645.0
tandil_aero,10,7.0,73.8,4.2,85.9,13.3,19.9,6.8,BUENOS AIRES,Pampeana,-37.23333333333333,-59.21666666666667,175.0,SAZT,87645.0
tandil_aero,11,7.3,69.7,3.7,98.4,16.4,23.4,9.3,BUENOS AIRES,Pampeana,-37.23333333333333,-59.21666666666667,175.0,SAZT,87645.0
tandil_aero,12,6.1,64.6,3.3,74.0,19.5,27.0,11.6,BUENOS AIRES,Pampeana,-37.23333333333333,-59.21666666666667,175.0,SAZT,87645.0
tartagal_aero,1,9.6,73.8,4.9,193.2,26.0,32.3,20.8,SALTA,NOA,-22.6,-63.78333333333333,450.0,SAST,87022.0
tartagal_aero,2,9.8,78.4,5.0,197.8,24.9,31.0,20.3,SALTA,NOA,-22.6,-63.78333333333333,450.0,SAST,87022.0
tartagal_aero,3,9.9,82.0,5.15,164.5,23.5,29.0,19.5,SALTA,NOA,-22.6,-63.78333333333333,450.0,SAST,87022.0
tartagal_aero,4,7.2,82.4,5.3,59.3,20.9,26.1,17.1,SALTA,NOA,-22.6,-63.78333333333333,450.0,SAST,87022.0
tartagal_aero,5,4.4,81.8,5.3,24.4,17.7,23.0,13.6,SALTA,NOA,-22.6,-63.78333333333333,450.0,SAST,87022.0
tartagal_aero,6,2.2,78.9,4.8,8.7,15.4,21.5,11.1,SALTA,NOA,-22.6,-63.78333333333333,450.0,SAST,87022.0
tartagal_aero,7,1.2,69.5,3.8,4.0,14.8,22.1,9.3,SALTA,NOA,-22.6,-63.78333333333333,450.0,SAST,87022.0
tartagal_aero,8,0.7,56.1,2.9,3.8,17.9,26.0,10.9,SALTA,NOA,-22.6,-63.78333333333333,450.0,SAST,87022.0
tartagal_aero,9,1.7,50.6,3.5,17.9,21.1,28.9,14.1,SALTA,NOA,-22.6,-63.78333333333333,450.0,SAST,87022.0
tartagal_aero,10,4.5,57.0,4.5,46.3,24.4,31.4,18.0,SALTA,NOA,-22.6,-63.78333333333333,450.0,SAST,87022.0
tartagal_aero,11,7.3,63.5,4.7,112.2,25.2,31.9,19.1,SALTA,NOA,-22.6,-63.78333333333333,450.0,SAST,87022.0
tartagal_aero,12,9.0,69.8,4.9,165.0,26.0,32.5,20.4,SALTA,NOA,-22.6,-63.78333333333333,450.0,SAST,87022.0
tinogasta,1,4.8,55.5,4.3,37.4,25.9,33.8,18.9,CATAMARCA,NOA,-28.066666666666663,-67.55,1201.0,SANI,87211.0
tinogasta,2,4.2,58.2,4.0,27.0,24.7,32.5,17.6,CATAMARCA,NOA,-28.066666666666663,-67.55,1201.0,SANI,87211.0
tinogasta,3,2.8,59.9,3.5,17.9,22.9,31.0,15.7,CATAMARCA,NOA,-28.066666666666663,-67.55,1201.0,SANI,87211.0
tinogasta,4,0.9,61.1,2.9,6.2,18.8,27.2,10.5,CATAMARCA,NOA,-28.066666666666663,-67.55,1201.0,SANI,87211.0
tinogasta,5,0.8,62.7,3.0,3.1,14.0,22.6,5.1,CATAMARCA,NOA,-28.066666666666663,-67.55,1201.0,SANI,87211.0
tinogasta,6,0.4,57.8,2.9,2.5,11.0,20.3,1.4,CATAMARCA,NOA,-28.066666666666663,-67.55,1201.0,SANI,87211.0
tinogasta,7,0.6,53.8,2.3,2.0,10.2,20.0,0.2,CATAMARCA,NOA,-28.066666666666663,-67.55,1201.0,SANI,87211.0
tinogasta,8,0.3,46.0,2.0,1.2,13.7,23.6,2.7,CATAMARCA,NOA,-28.066666666666663,-67.55,1201.0,SANI,87211.0
tinogasta,9,0.6,45.2,2.2,1.5,17.2,26.5,6.5,CATAMARCA,NOA,-28.066666666666663,-67.55,1201.0,SANI,87211.0
tinogasta,10,0.8,46.3,2.5,4.9,21.5,30.2,11.4,CATAMARCA,NOA,-28.066666666666663,-67.55,1201.0,SANI,87211.0
tinogasta,11,1.0,48.1,3.1,8.0,24.2,32.6,15.3,CATAMARCA,NOA,-28.066666666666663,-67.55,1201.0,SANI,87211.0
tinogasta,12,2.7,49.5,3.6,21.3,26.2,34.2,18.0,CATAMARCA,NOA,-28.066666666666663,-67.55,1201.0,SANI,87211.0
trelew_aero,1,2.2,42.1,3.3,11.9,21.6,29.3,13.7,CHUBUT,Patagonia,-43.2,-65.26666666666667,43.0,SAVT,87828.0
trelew_aero,2,2.7,49.8,3.2,23.5,20.2,28.0,12.6,CHUBUT,Patagonia,-43.2,-65.26666666666667,43.0,SAVT,87828.0
trelew_aero,3,3.1,52.9,3.4,21.0,17.9,25.4,10.8,CHUBUT,Patagonia,-43.2,-65.26666666666667,43.0,SAVT,87828.0
trelew_aero,4,2.4,56.9,3.5,23.3,13.5,21.0,7.0,CHUBUT,Patagonia,-43.2,-65.26666666666667,43.0,SAVT,87828.0
trelew_aero,5,3.7,65.0,4.0,22.6,9.5,16.1,3.6,CHUBUT,Patagonia,-43.2,-65.26666666666667,43.0,SAVT,87828.0
trelew_aero,6,3.9,67.5,3.9,25.4,6.4,12.6,1.0,CHUBUT,Patagonia,-43.2,-65.26666666666667,43.0,SAVT,87828.0
trelew_aero,7,3.2,66.3,3.8,17.4,5.9,12.4,0.3,CHUBUT,Patagonia,-43.2,-65.26666666666667,43.0,SAVT,87828.0
trelew_aero,8,3.9,59.7,4.0,14.1,8.0,15.0,1.9,CHUBUT,Patagonia,-43.2,-65.26666666666667,43.0,SAVT,87828.0
trelew_aero,9,3.4,56.0,3.9,14.7,10.4,17.6,3.7,CHUBUT,Patagonia,-43.2,-65.26666666666667,43.0,SAVT,87828.0
trelew_aero,10,3.1,49.7,3.9,18.1,14.1,21.2,6.6,CHUBUT,Patagonia,-43.2,-65.26666666666667,43.0,SAVT,87828.0
trelew_aero,11,2.5,44.4,3.8,12.9,17.4,24.8,9.6,CHUBUT,Patagonia,-43.2,-65.26666666666667,43.0,SAVT,87828.0
trelew_aero,12,2.2,41.4,3.6,13.2,20.0,27.5,12.0,CHUBUT,Patagonia,-43.2,-65.26666666666667,43.0,SAVT,87828.0
tres_arroyos,1,6.9,59.6,3.6,79.8,21.8,29.4,15.2,BUENOS AIRES,Pampeana,-38.35,-60.28333333333333,115.0,SAZH,87688.0
tres_arroyos,2,6.7,66.6,3.7,106.5,20.5,27.9,14.6,BUENOS AIRES,Pampeana,-38.35,-60.28333333333333,115.0,SAZH,87688.0
tres_arroyos,3,6.9,71.2,3.7,79.8,18.4,25.4,13.1,BUENOS AIRES,Pampeana,-38.35,-60.28333333333333,115.0,SAZH,87688.0
tres_arroyos,4,6.5,73.3,4.1,73.2,14.2,20.9,9.4,BUENOS AIRES,Pampeana,-38.35,-60.28333333333333,115.0,SAZH,87688.0
tres_arroyos,5,5.7,77.7,4.9,52.1,10.9,16.8,6.8,BUENOS AIRES,Pampeana,-38.35,-60.28333333333333,115.0,SAZH,87688.0
tres_arroyos,6,4.9,76.5,4.9,44.0,8.1,13.5,4.0,BUENOS AIRES,Pampeana,-38.35,-60.28333333333333,115.0,SAZH,87688.0
tres_arroyos,7,5.2,76.0,4.9,42.7,7.1,12.7,3.1,BUENOS AIRES,Pampeana,-38.35,-60.28333333333333,115.0,SAZH,87688.0
tres_arroyos,8,4.8,71.1,4.7,46.3,8.9,15.2,4.3,BUENOS AIRES,Pampeana,-38.35,-60.28333333333333,115.0,SAZH,87688.0
tres_arroyos,9,5.7,70.7,4.7,56.3,10.8,17.3,5.6,BUENOS AIRES,Pampeana,-38.35,-60.28333333333333,115.0,SAZH,87688.0
tres_arroyos,10,7.3,69.8,4.5,82.1,13.8,20.3,8.3,BUENOS AIRES,Pampeana,-38.35,-60.28333333333333,115.0,SAZH,87688.0
tres_arroyos,11,6.7,63.9,4.1,90.7,17.1,24.1,10.9,BUENOS AIRES,Pampeana,-38.35,-60.28333333333333,115.0,SAZH,87688.0
tres_arroyos,12,7.0,58.1,3.8,78.5,20.3,28.0,13.6,BUENOS AIRES,Pampeana,-38.35,-60.28333333333333,115.0,SAZH,87688.0
tucuman_aero,1,7.8,65.2,4.0,139.3,25.3,31.3,20.3,TUCUMAN,NOA,-26.83333333333333,-65.1,450.0,SANT,87121.0
tucuman_aero,2,7.0,68.9,4.1,106.5,24.2,29.7,19.7,TUCUMAN,NOA,-26.83333333333333,-65.1,450.0,SANT,87121.0
tucuman_aero,3,7.2,72.8,4.2,94.3,22.7,27.9,18.5,TUCUMAN,NOA,-26.83333333333333,-65.1,450.0,SANT,87121.0
tucuman_aero,4,5.0,75.3,4.4,39.9,19.6,24.9,15.5,TUCUMAN,NOA,-26.83333333333333,-65.1,450.0,SANT,87121.0
tucuman_aero,5,3.2,74.9,4.3,16.0,15.9,21.4,11.8,TUCUMAN,NOA,-26.83333333333333,-65.1,450.0,SANT,87121.0
tucuman_aero,6,2.0,72.7,4.2,9.3,13.0,19.0,8.5,TUCUMAN,NOA,-26.83333333333333,-65.1,450.0,SANT,87121.0
tucuman_aero,7,0.8,62.9,3.2,1.6,12.3,19.4,6.9,TUCUMAN,NOA,-26.83333333333333,-65.1,450.0,SANT,87121.0
tucuman_aero,8,0.5,52.2,2.6,3.5,15.2,23.3,8.7,TUCUMAN,NOA,-26.83333333333333,-65.1,450.0,SANT,87121.0
tucuman_aero,9,1.6,49.2,3.1,10.0,18.4,26.3,11.5,TUCUMAN,NOA,-26.83333333333333,-65.1,450.0,SANT,87121.0
tucuman_aero,10,4.8,54.7,3.8,55.2,21.8,28.9,15.4,TUCUMAN,NOA,-26.83333333333333,-65.1,450.0,SANT,87121.0
tucuman_aero,11,5.7,57.3,3.7,71.8,23.7,30.3,17.7,TUCUMAN,NOA,-26.83333333333333,-65.1,450.0,SANT,87121.0
tucuman_aero,12,7.6,61.3,3.9,105.0,25.1,31.3,19.5,TUCUMAN,NOA,-26.83333333333333,-65.1,450.0,SANT,87121.0
ushuaia_aero,1,8.6,71.1,5.9,45.1,9.5,13.6,0.2,TIERRA DEL FUEG,Patagonia,-54.833333333333336,-68.3,57.0,SAWH,87938.0
ushuaia_aero,2,7.5,73.0,5.6,34.6,9.4,13.6,0.2,TIERRA DEL FUEG,Patagonia,-54.833333333333336,-68.3,57.0,SAWH,87938.0
ushuaia_aero,3,7.9,74.2,5.5,38.3,8.4,12.2,0.2,TIERRA DEL FUEG,Patagonia,-54.833333333333336,-68.3,57.0,SAWH,87938.0
ushuaia_aero,4,9.2,77.1,5.3,47.0,6.2,9.4,0.2,TIERRA DEL FUEG,Patagonia,-54.833333333333336,-68.3,57.0,SAWH,87938.0
ushuaia_aero,5,7.8,78.5,4.8,35.3,4.3,6.9,0.2,TIERRA DEL FUEG,Patagonia,-54.833333333333336,-68.3,57.0,SAWH,87938.0
ushuaia_aero,6,9.3,81.0,5.0,42.5,2.5,4.5,0.2,TIERRA DEL FUEG,Patagonia,-54.833333333333336,-68.3,57.0,SAWH,87938.0
ushuaia_aero,7,8.1,79.5,5.0,35.8,2.3,4.6,0.2,TIERRA DEL FUEG,Patagonia,-54.833333333333336,-68.3,57.0,SAWH,87938.0
ushuaia_aero,8,8.6,77.0,5.1,38.4,2.9,5.7,0.2,TIERRA DEL FUEG,Patagonia,-54.833333333333336,-68.3,57.0,SAWH,87938.0
ushuaia_aero,9,7.4,74.5,5.2,30.5,4.3,7.6,0.2,TIERRA DEL FUEG,Patagonia,-54.833333333333336,-68.3,57.0,SAWH,87938.0
ushuaia_aero,10,6.9,70.1,5.3,28.4,6.2,10.1,0.2,TIERRA DEL FUEG,Patagonia,-54.833333333333336,-68.3,57.0,SAWH,87938.0
ushuaia_aero,11,8.6,70.7,5.7,38.9,7.4,11.5,0.2,TIERRA DEL FUEG,Patagonia,-54.833333333333336,-68.3,57.0,SAWH,87938.0
ushuaia_aero,12,9.2,70.8,5.9,43.0,8.6,12.5,0.2,TIERRA DEL FUEG,Patagonia,-54.833333333333336,-68.3,57.0,SAWH,87938.0
venado_tuerto_aero,1,7.0,76.5,2.9,112.6,23.0,29.7,16.6,SANTA FE,Pampeana,-33.666666666666664,-61.95,112.0,SAFV,87468.0
venado_tuerto_aero,2,6.3,80.7,3.1,112.0,21.6,28.3,15.7,SANTA FE,Pampeana,-33.666666666666664,-61.95,112.0,SAFV,87468.0
venado_tuerto_aero,3,6.4,79.7,2.9,122.4,20.0,27.1,14.0,SANTA FE,Pampeana,-33.666666666666664,-61.95,112.0,SAFV,87468.0
venado_tuerto_aero,4,6.5,79.2,3.4,89.7,16.5,23.7,10.9,SANTA FE,Pampeana,-33.666666666666664,-61.95,112.0,SAFV,87468.0
venado_tuerto_aero,5,4.1,80.9,3.8,45.3,13.0,19.7,7.9,SANTA FE,Pampeana,-33.666666666666664,-61.95,112.0,SAFV,87468.0
venado_tuerto_aero,6,2.0,80.1,3.8,17.7,9.9,16.6,4.5,SANTA FE,Pampeana,-33.666666666666664,-61.95,112.0,SAFV,87468.0
venado_tuerto_aero,7,2.1,77.6,3.7,19.6,8.8,16.0,3.3,SANTA FE,Pampeana,-33.666666666666664,-61.95,112.0,SAFV,87468.0
venado_tuerto_aero,8,2.2,72.6,3.2,21.5,11.0,18.9,4.5,SANTA FE,Pampeana,-33.666666666666664,-61.95,112.0,SAFV,87468.0
venado_tuerto_aero,9,4.1,70.4,3.2,45.1,13.6,21.2,6.8,SANTA FE,Pampeana,-33.666666666666664,-61.95,112.0,SAFV,87468.0
venado_tuerto_aero,10,7.3,72.9,3.5,93.0,16.9,23.7,10.4,SANTA FE,Pampeana,-33.666666666666664,-61.95,112.0,SAFV,87468.0
venado_tuerto_aero,11,6.5,69.0,3.1,90.5,20.2,27.4,13.3,SANTA FE,Pampeana,-33.666666666666664,-61.95,112.0,SAFV,87468.0
venado_tuerto_aero,12,6.5,70.3,2.9,90.5,22.4,29.5,15.4,SANTA FE,Pampeana,-33.666666666666664,-61.95,112.0,SAFV,87468.0
viedma_aero,1,3.2,51.0,2.8,30.8,22.1,29.7,14.7,RIO NEGRO,Patagonia,-40.85,-63.0,7.0,SAVV,87791.0
viedma_aero,2,3.8,56.9,2.9,40.3,21.0,28.5,14.0,RIO NEGRO,Patagonia,-40.85,-63.0,7.0,SAVV,87791.0
viedma_aero,3,4.5,62.8,3.1,53.0,18.6,25.9,12.1,RIO NEGRO,Patagonia,-40.85,-63.0,7.0,SAVV,87791.0
viedma_aero,4,4.2,67.3,3.5,37.7,14.0,21.2,7.9,RIO NEGRO,Patagonia,-40.85,-63.0,7.0,SAVV,87791.0
viedma_aero,5,4.1,73.8,4.2,31.8,10.3,16.7,4.9,RIO NEGRO,Patagonia,-40.85,-63.0,7.0,SAVV,87791.0
viedma_aero,6,3.9,73.4,4.3,26.8,7.5,13.5,2.4,RIO NEGRO,Patagonia,-40.85,-63.0,7.0,SAVV,87791.0
viedma_aero,7,4.0,71.6,4.1,29.7,6.7,13.1,1.4,RIO NEGRO,Patagonia,-40.85,-63.0,7.0,SAVV,87791.0
viedma_aero,8,3.4,66.4,4.1,24.7,8.4,15.4,2.5,RIO NEGRO,Patagonia,-40.85,-63.0,7.0,SAVV,87791.0
viedma_aero,9,3.8,64.1,3.9,24.3,10.6,17.7,4.0,RIO NEGRO,Patagonia,-40.85,-63.0,7.0,SAVV,87791.0
viedma_aero,10,3.9,58.7,3.7,32.4,14.2,21.4,7.0,RIO NEGRO,Patagonia,-40.85,-63.0,7.0,SAVV,87791.0
viedma_aero,11,3.9,52.9,3.5,28.4,17.8,25.1,10.3,RIO NEGRO,Patagonia,-40.85,-63.0,7.0,SAVV,87791.0
viedma_aero,12,3.3,49.4,3.2,23.2,20.6,28.2,12.9,RIO NEGRO,Patagonia,-40.85,-63.0,7.0,SAVV,87791.0
villa_de_maria_del_rio_seco,1,7.8,73.1,3.8,114.3,24.5,31.8,,CORDOBA,Pampeana,-29.9,-63.71666666666667,341.0,SACV,87244.0
villa_de_maria_del_rio_seco,2,7.0,79.3,4.0,115.5,22.7,29.8,,CORDOBA,Pampeana,-29.9,-63.71666666666667,341.0,SACV,87244.0
villa_de_maria_del_rio_seco,3,7.2,81.2,3.9,116.6,21.0,28.1,,CORDOBA,Pampeana,-29.9,-63.71666666666667,341.0,SACV,87244.0
villa_de_maria_del_rio_seco,4,6.0,81.9,4.2,64.3,17.5,24.5,,CORDOBA,Pampeana,-29.9,-63.71666666666667,341.0,SACV,87244.0
villa_de_maria_del_rio_seco,5,3.0,81.1,4.4,24.5,13.9,21.3,,CORDOBA,Pampeana,-29.9,-63.71666666666667,341.0,SACV,87244.0
villa_de_maria_del_rio_seco,6,1.4,78.6,4.0,9.1,11.0,18.9,,CORDOBA,Pampeana,-29.9,-63.71666666666667,341.0,SACV,87244.0
villa_de_maria_del_rio_seco,7,1.3,73.9,3.3,8.0,9.9,18.7,,CORDOBA,Pampeana,-29.9,-63.71666666666667,341.0,SACV,87244.0
villa_de_maria_del_rio_seco,8,0.6,66.6,2.8,4.9,12.7,21.9,,CORDOBA,Pampeana,-29.9,-63.71666666666667,341.0,SACV,87244.0
villa_de_maria_del_rio_seco,9,2.2,65.1,3.1,20.8,15.8,24.3,,CORDOBA,Pampeana,-29.9,-63.71666666666667,341.0,SACV,87244.0
villa_de_maria_del_rio_seco,10,5.3,68.3,3.7,64.8,19.3,26.9,,CORDOBA,Pampeana,-29.9,-63.71666666666667,341.0,SACV,87244.0
villa_de_maria_del_rio_seco,11,7.1,69.0,3.5,89.8,21.9,29.4,,CORDOBA,Pampeana,-29.9,-63.71666666666667,341.0,SACV,87244.0
villa_de_maria_del_rio_seco,12,7.9,69.8,3.7,120.3,23.9,31.3,,CORDOBA,Pampeana,-29.9,-63.71666666666667,341.0,SACV,87244.0
villa_dolores_aero,1,8.5,58.6,3.3,111.3,25.4,32.7,18.4,CORDOBA,Pampeana,-31.95,-65.13333333333334,569.0,SAOD,87328.0
villa_dolores_aero,2,8.0,64.9,3.4,108.3,23.8,31.0,17.4,CORDOBA,Pampeana,-31.95,-65.13333333333334,569.0,SAOD,87328.0
villa_dolores_aero,3,6.8,68.9,3.3,93.0,21.8,28.8,16.0,CORDOBA,Pampeana,-31.95,-65.13333333333334,569.0,SAOD,87328.0
villa_dolores_aero,4,4.9,71.4,3.6,49.8,17.8,24.8,12.7,CORDOBA,Pampeana,-31.95,-65.13333333333334,569.0,SAOD,87328.0
villa_dolores_aero,5,2.7,72.9,3.8,18.4,13.9,20.9,9.0,CORDOBA,Pampeana,-31.95,-65.13333333333334,569.0,SAOD,87328.0
villa_dolores_aero,6,1.4,69.8,3.4,6.7,10.7,18.4,5.6,CORDOBA,Pampeana,-31.95,-65.13333333333334,569.0,SAOD,87328.0
villa_dolores_aero,7,1.1,62.6,3.0,6.7,10.0,18.1,4.4,CORDOBA,Pampeana,-31.95,-65.13333333333334,569.0,SAOD,87328.0
villa_dolores_aero,8,1.0,51.5,2.7,4.7,13.0,21.6,6.5,CORDOBA,Pampeana,-31.95,-65.13333333333334,569.0,SAOD,87328.0
villa_dolores_aero,9,2.5,48.4,2.9,19.9,16.3,24.6,9.2,CORDOBA,Pampeana,-31.95,-65.13333333333334,569.0,SAOD,87328.0
villa_dolores_aero,10,4.3,50.8,3.2,41.9,20.1,27.9,12.8,CORDOBA,Pampeana,-31.95,-65.13333333333334,569.0,SAOD,87328.0
villa_dolores_aero,11,7.3,52.1,3.2,77.3,22.8,30.4,15.4,CORDOBA,Pampeana,-31.95,-65.13333333333334,569.0,SAOD,87328.0
villa_dolores_aero,12,8.5,55.3,3.2,102.7,24.7,32.2,17.4,CORDOBA,Pampeana,-31.95,-65.13333333333334,569.0,SAOD,87328.0
villa_reynolds_aero,1,8.4,66.9,3.6,102.8,23.3,31.2,15.5,SAN LUIS,Cuyo,-33.71666666666667,-65.36666666666666,486.0,SAOR,87448.0
villa_reynolds_aero,2,7.7,72.1,3.6,89.8,21.6,29.8,14.3,SAN LUIS,Cuyo,-33.71666666666667,-65.36666666666666,486.0,SAOR,87448.0
villa_reynolds_aero,3,7.5,75.1,3.4,96.2,19.5,28.0,12.6,SAN LUIS,Cuyo,-33.71666666666667,-65.36666666666666,486.0,SAOR,87448.0
villa_reynolds_aero,4,5.7,75.9,3.7,68.9,15.3,24.0,8.7,SAN LUIS,Cuyo,-33.71666666666667,-65.36666666666666,486.0,SAOR,87448.0
villa_reynolds_aero,5,3.7,77.4,4.1,31.7,11.4,20.3,4.9,SAN LUIS,Cuyo,-33.71666666666667,-65.36666666666666,486.0,SAOR,87448.0
villa_reynolds_aero,6,1.8,75.0,3.8,9.8,8.0,17.7,1.0,SAN LUIS,Cuyo,-33.71666666666667,-65.36666666666666,486.0,SAOR,87448.0
villa_reynolds_aero,7,2.0,70.8,3.6,10.5,7.0,17.1,-0.3,SAN LUIS,Cuyo,-33.71666666666667,-65.36666666666666,486.0,SAOR,87448.0
villa_reynolds_aero,8,2.4,63.3,3.4,15.6,9.7,20.2,1.5,SAN LUIS,Cuyo,-33.71666666666667,-65.36666666666666,486.0,SAOR,87448.0
villa_reynolds_aero,9,4.0,60.9,3.6,35.4,13.1,22.6,4.6,SAN LUIS,Cuyo,-33.71666666666667,-65.36666666666666,486.0,SAOR,87448.0
villa_reynolds_aero,10,7.1,63.0,3.9,65.8,16.9,25.2,8.9,SAN LUIS,Cuyo,-33.71666666666667,-65.36666666666666,486.0,SAOR,87448.0
villa_reynolds_aero,11,8.8,62.0,3.8,92.4,20.0,28.1,11.9,SAN LUIS,Cuyo,-33.71666666666667,-65.36666666666666,486.0,SAOR,87448.0
villa_reynolds_aero,12,9.1,62.1,3.6,105.4,22.5,30.6,14.3,SAN LUIS,Cuyo,-33.71666666666667,-65.36666666666666,486.0,SAOR,87448.0
